Stock,Quarter,Close,EPS(Q),Sales(Q),EPS(TTM),Sales(TTM),PE(TTM),Prev_EPS(Q),Prev_EPS(TTM),Prev_Sales,Prev_PE,Prev_Close,FR%,SR%,TR%,Sales%,EPS%,Return%
RADICO.NS,2021-08-15,920.55,4.56,603.0,21.96,2612.0,41.92,5.51,20.759999999999998,695.0,26.31,546.25,5.78,62.75,68.53,-13.24,-17.24,68.53
RADICO.NS,2021-11-15,1067.25,5.47,709.0,21.84,2691.0,48.87,4.56,21.96,603.0,41.92,920.55,-0.55,16.49,15.939999999999998,17.58,19.96,15.939999999999998
BAJAJELEC.NS,2020-08-15,468.2,-1.4,608.0,-3.48,4289.0,-134.54,,,,,,,,,,,
BAJAJELEC.NS,2020-11-15,541.2,4.67,1218.0,4.04,4411.0,133.96,-1.4,-3.48,608.0,-134.54,468.2,-216.09,231.68,15.590000000000003,100.33,-433.57,15.590000000000003
BAJAJELEC.NS,2021-02-15,1069.0,8.62,1500.0,11.79,4627.0,90.67,4.67,4.04,1218.0,133.96,541.2,191.83,-94.31,97.52000000000001,23.15,84.58,97.52000000000001
BAJAJELEC.NS,2021-05-16,1115.2,4.77,1258.0,16.66,4584.0,66.94,8.62,11.79,1500.0,90.67,1069.0,41.31,-36.98,4.330000000000005,-16.13,-44.66,4.330000000000005
BAJAJELEC.NS,2021-08-15,1053.35,-1.91,857.0,16.15,4833.0,65.22,4.77,16.66,1258.0,66.94,1115.2,-3.06,-2.49,-5.550000000000001,-31.88,-140.04,-5.550000000000001
BAJAJELEC.NS,2021-11-15,1090.3,5.48,1302.0,16.96,4917.0,64.29,-1.91,16.15,857.0,65.22,1053.35,5.02,-1.5,3.5199999999999996,51.93,-386.91,3.5199999999999996
DIXON.NS,2020-08-15,1587.88,0.28,517.0,17.18,3770.0,92.43,,,,,,,,,,,
DIXON.NS,2020-11-15,2060.41,9.04,1639.0,18.619999999999997,4007.0,110.66,0.28,17.18,517.0,92.43,1587.88,8.38,21.38,29.759999999999998,217.02,3128.57,29.759999999999998
DIXON.NS,2021-02-15,3734.62,10.53,2183.0,24.61,5196.0,151.75,9.04,18.619999999999997,1639.0,110.66,2060.41,32.17,49.08,81.25,33.19,16.48,81.25
DIXON.NS,2021-05-16,3954.0,7.56,2110.0,27.41,6449.0,144.25,10.53,24.61,2183.0,151.75,3734.62,11.38,-5.5,5.880000000000001,-3.34,-28.21,5.880000000000001
DIXON.NS,2021-08-15,4214.25,3.1,1867.0,30.229999999999997,7799.0,139.41,7.56,27.41,2110.0,144.25,3954.0,10.29,-3.7,6.589999999999999,-11.52,-58.99,6.589999999999999
DIXON.NS,2021-11-15,5405.85,10.68,2804.0,31.869999999999997,8964.0,169.62,3.1,30.229999999999997,1867.0,139.41,4214.25,5.43,22.85,28.28,50.19,244.52,28.28
BALRAMCHIN.NS,2020-08-15,142.2,6.32,1430.0,25.13,5223.0,5.66,,,,,,,,,,,
BALRAMCHIN.NS,2020-11-15,150.8,3.73,1290.0,24.320000000000004,5656.0,6.2,6.32,25.13,1430.0,5.66,142.2,-3.22,9.24,6.02,-9.79,-40.98,6.02
BALRAMCHIN.NS,2021-02-15,158.25,1.28,1072.0,22.3,5532.0,7.1,3.73,24.320000000000004,1290.0,6.2,150.8,-8.31,13.31,5.0,-16.9,-65.68,5.0
BALRAMCHIN.NS,2021-05-16,301.15,11.21,1019.0,22.54,4811.0,13.36,1.28,22.3,1072.0,7.1,158.25,1.08,89.16,90.24,-4.94,775.78,90.24
