"DateTime","NIFTY50","NIFTY50 - PE"
"2007-12-24 05:30:00",5985.1,26.91
"2007-12-26 05:30:00",6070.75,27.29
"2007-12-27 05:30:00",6081.5,27.36
"2007-12-28 05:30:00",6079.7,27.35
"2007-12-31 05:30:00",6138.6,27.62
"2008-01-01 05:30:00",6144.35,27.64
"2008-01-02 05:30:00",6179.4,27.8
"2008-01-03 05:30:00",6178.55,27.8
"2008-01-04 05:30:00",6274.3,28.23
"2008-01-07 05:30:00",6279.1,28.25
"2008-01-08 05:30:00",6287.85,28.29
"2008-01-09 05:30:00",6272,28.22
"2008-01-10 05:30:00",6156.95,27.7
"2008-01-11 05:30:00",6200.1,27.86
"2008-01-14 05:30:00",6206.8,27.89
"2008-01-15 05:30:00",6074.25,27.3
"2008-01-16 05:30:00",5935.75,26.67
"2008-01-17 05:30:00",5913.2,25.47
"2008-01-18 05:30:00",5705.3,24.49
"2008-01-21 05:30:00",5208.8,22.33
"2008-01-22 05:30:00",4899.3,20.96
"2008-01-23 05:30:00",5203.4,22.26
"2008-01-24 05:30:00",5033.45,21.52
"2008-01-25 05:30:00",5383.35,22.88
"2008-01-28 05:30:00",5274.1,22.6
"2008-01-29 05:30:00",5280.8,22.55
"2008-01-30 05:30:00",5167.6,22.02
"2008-01-31 05:30:00",5137.45,21.97
"2008-02-01 05:30:00",5317.25,22.68
"2008-02-04 05:30:00",5463.5,23.31
"2008-02-05 05:30:00",5483.9,23.4
"2008-02-06 05:30:00",5322.55,22.71
"2008-02-07 05:30:00",5133.25,21.9
"2008-02-08 05:30:00",5120.35,21.85
"2008-02-11 05:30:00",4857,20.72
"2008-02-12 05:30:00",4838.25,20.64
"2008-02-13 05:30:00",4929.45,21.03
"2008-02-14 05:30:00",5202,22.19
"2008-02-15 05:30:00",5302.9,22.62
"2008-02-18 05:30:00",5276.9,22.51
"2008-02-19 05:30:00",5280.8,22.52
"2008-02-20 05:30:00",5154.45,21.98
"2008-02-21 05:30:00",5191.8,22.14
"2008-02-22 05:30:00",5110.75,21.79
"2008-02-25 05:30:00",5200.7,22.17
"2008-02-26 05:30:00",5270.05,22.47
"2008-02-27 05:30:00",5268.4,22.46
"2008-02-28 05:30:00",5285.1,22.53
"2008-02-29 05:30:00",5223.5,22.27
"2008-03-03 05:30:00",4953,21.12
"2008-03-04 05:30:00",4864.25,20.74
"2008-03-05 05:30:00",4921.4,20.98
"2008-03-07 05:30:00",4771.6,20.35
"2008-03-10 05:30:00",4800.4,20.47
"2008-03-11 05:30:00",4865.9,20.75
"2008-03-12 05:30:00",4872,20.78
"2008-03-13 05:30:00",4623.6,19.72
"2008-03-14 05:30:00",4745.8,20.68
"2008-03-17 05:30:00",4503.1,19.62
"2008-03-18 05:30:00",4533,19.75
"2008-03-19 05:30:00",4573.95,19.93
"2008-03-24 05:30:00",4609.85,20.09
"2008-03-25 05:30:00",4877.5,21.25
"2008-03-26 05:30:00",4828.85,21.05
"2008-03-27 05:30:00",4830.25,21.05
"2008-03-28 05:30:00",4942,21.54
"2008-03-31 05:30:00",4734.5,20.63
"2008-04-01 05:30:00",4739.55,20.66
"2008-04-02 05:30:00",4754.2,20.72
"2008-04-03 05:30:00",4771.6,20.8
"2008-04-04 05:30:00",4647,20.25
"2008-04-07 05:30:00",4761.2,20.75
"2008-04-08 05:30:00",4709.65,20.53
"2008-04-09 05:30:00",4747.05,20.69
"2008-04-10 05:30:00",4733,20.63
"2008-04-11 05:30:00",4777.8,20.82
"2008-04-15 05:30:00",4879.65,21.26
"2008-04-16 05:30:00",4887.3,21.29
"2008-04-17 05:30:00",4958.4,21.6
"2008-04-21 05:30:00",5037,21.92
"2008-04-22 05:30:00",5049.3,21.8
"2008-04-23 05:30:00",5022.8,21.69
"2008-04-24 05:30:00",4999.85,21.57
"2008-04-25 05:30:00",5111.7,21.96
"2008-04-28 05:30:00",5089.65,21.85
"2008-04-29 05:30:00",5195.5,22.31
"2008-04-30 05:30:00",5165.9,22.17
"2008-05-02 05:30:00",5228.2,22.42
"2008-05-05 05:30:00",5192.25,22.2
"2008-05-06 05:30:00",5144.65,22.02
"2008-05-07 05:30:00",5135.5,21.98
"2008-05-08 05:30:00",5081.7,21.75
"2008-05-09 05:30:00",4982.6,21.32
"2008-05-12 05:30:00",5012.65,21.45
"2008-05-13 05:30:00",4957.8,21.21
"2008-05-14 05:30:00",5011.75,21.44
"2008-05-15 05:30:00",5115.25,21.84
"2008-05-16 05:30:00",5157.7,21.94
"2008-05-20 05:30:00",5104.95,21.72
"2008-05-21 05:30:00",5117.65,21.77
"2008-05-22 05:30:00",5025.45,21.38
"2008-05-23 05:30:00",4946.55,21.03
"2008-05-26 05:30:00",4875.05,20.73
"2008-05-27 05:30:00",4859.8,20.67
"2008-05-28 05:30:00",4918.35,20.92
"2008-05-29 05:30:00",4835.3,20.59
"2008-05-30 05:30:00",4870.1,20.74
"2008-06-02 05:30:00",4739.6,20.17
"2008-06-03 05:30:00",4715.9,20.07
"2008-06-04 05:30:00",4585.6,19.52
"2008-06-05 05:30:00",4676.95,19.91
"2008-06-06 05:30:00",4627.8,19.7
"2008-06-09 05:30:00",4500.95,19.16
"2008-06-10 05:30:00",4449.8,18.94
"2008-06-11 05:30:00",4523.6,19.25
"2008-06-12 05:30:00",4539.35,19.32
"2008-06-13 05:30:00",4517.1,19.23
"2008-06-16 05:30:00",4572.5,19.46
"2008-06-17 05:30:00",4653,19.89
"2008-06-18 05:30:00",4582.4,19.6
"2008-06-19 05:30:00",4504.25,19.26
"2008-06-20 05:30:00",4347.55,18.59
"2008-06-23 05:30:00",4266.4,18.25
"2008-06-24 05:30:00",4191.1,17.91
"2008-06-25 05:30:00",4252.65,18.18
"2008-06-26 05:30:00",4315.85,18.45
"2008-06-27 05:30:00",4136.65,17.67
"2008-06-30 05:30:00",4040.55,17.28
"2008-07-01 05:30:00",3896.75,16.66
"2008-07-02 05:30:00",4093.35,17.5
"2008-07-03 05:30:00",3925.75,16.79
"2008-07-04 05:30:00",4016,17.22
"2008-07-07 05:30:00",4030,17.28
"2008-07-08 05:30:00",3988.55,17.11
"2008-07-09 05:30:00",4157.1,17.83
"2008-07-10 05:30:00",4162.2,17.85
"2008-07-11 05:30:00",4049,17.34
"2008-07-14 05:30:00",4039.7,17.3
"2008-07-15 05:30:00",3861.1,16.53
"2008-07-16 05:30:00",3816.7,16.33
"2008-07-17 05:30:00",3947.2,16.87
"2008-07-18 05:30:00",4092.25,17.49
"2008-07-21 05:30:00",4159.5,17.72
"2008-07-22 05:30:00",4240.1,18.06
"2008-07-23 05:30:00",4476.8,19.06
"2008-07-24 05:30:00",4433.55,18.79
"2008-07-25 05:30:00",4311.85,18.19
"2008-07-28 05:30:00",4332.1,18.2
"2008-07-29 05:30:00",4189.85,17.49
"2008-07-30 05:30:00",4313.55,18.08
"2008-07-31 05:30:00",4332.95,18.22
"2008-08-01 05:30:00",4413.55,18.56
"2008-08-04 05:30:00",4395.35,18.54
"2008-08-05 05:30:00",4502.85,18.99
"2008-08-06 05:30:00",4517.55,19.05
"2008-08-07 05:30:00",4523.85,19.08
"2008-08-08 05:30:00",4529.5,19.1
"2008-08-11 05:30:00",4620.4,19.49
"2008-08-12 05:30:00",4552.25,19.2
"2008-08-13 05:30:00",4529.05,19.1
"2008-08-14 05:30:00",4430.7,18.69
"2008-08-18 05:30:00",4393.05,18.53
"2008-08-19 05:30:00",4368.25,18.43
"2008-08-20 05:30:00",4415.75,18.63
"2008-08-21 05:30:00",4283.85,18.07
"2008-08-22 05:30:00",4327.45,18.25
"2008-08-25 05:30:00",4335.35,18.29
"2008-08-26 05:30:00",4337.5,18.3
"2008-08-27 05:30:00",4292.1,18.1
"2008-08-28 05:30:00",4214,17.81
"2008-08-29 05:30:00",4360,18.43
"2008-09-01 05:30:00",4348.65,18.38
"2008-09-02 05:30:00",4504,19.03
"2008-09-04 05:30:00",4447.75,18.8
"2008-09-05 05:30:00",4352.3,18.39
"2008-09-08 05:30:00",4482.3,18.94
"2008-09-09 05:30:00",4468.7,18.9
"2008-09-10 05:30:00",4400.25,18.88
"2008-09-11 05:30:00",4290.3,18.41
"2008-09-12 05:30:00",4228.45,18.14
"2008-09-15 05:30:00",4072.9,17.5
"2008-09-16 05:30:00",4074.9,17.51
"2008-09-17 05:30:00",4008.25,17.22
"2008-09-18 05:30:00",4038.15,17.35
"2008-09-19 05:30:00",4245.25,18.24
"2008-09-22 05:30:00",4223.05,18.15
"2008-09-23 05:30:00",4126.9,17.73
"2008-09-24 05:30:00",4161.25,17.88
"2008-09-25 05:30:00",4110.55,17.66
"2008-09-26 05:30:00",3985.25,17.12
"2008-09-29 05:30:00",3850.05,16.54
"2008-09-30 05:30:00",3921.2,16.85
"2008-10-01 05:30:00",3950.75,16.98
"2008-10-03 05:30:00",3818.3,16.41
"2008-10-06 05:30:00",3602.35,15.48
"2008-10-07 05:30:00",3606.6,15.5
"2008-10-08 05:30:00",3513.65,15.1
"2008-10-10 05:30:00",3279.95,14.07
"2008-10-13 05:30:00",3490.7,14.97
"2008-10-14 05:30:00",3518.65,15.09
"2008-10-15 05:30:00",3338.4,14.31
"2008-10-16 05:30:00",3269.3,14.01
"2008-10-17 05:30:00",3074.35,13.15
"2008-10-20 05:30:00",3122.8,13.47
"2008-10-21 05:30:00",3234.9,13.92
"2008-10-22 05:30:00",3065.15,13.18
"2008-10-23 05:30:00",2943.15,12.66
"2008-10-24 05:30:00",2584,10.99
"2008-10-27 05:30:00",2524.2,10.68
"2008-10-28 05:30:00",2684.6,11.36
"2008-10-29 05:30:00",2697.05,11.42
"2008-10-31 05:30:00",2885.6,12.57
"2008-11-03 05:30:00",3043.85,13.33
"2008-11-04 05:30:00",3142.1,13.76
"2008-11-05 05:30:00",2994.95,13.11
"2008-11-06 05:30:00",2892.65,12.66
"2008-11-07 05:30:00",2973,13.02
"2008-11-10 05:30:00",3148.25,13.78
"2008-11-11 05:30:00",2938.65,12.87
"2008-11-12 05:30:00",2848.45,12.48
"2008-11-14 05:30:00",2810.35,12.31
"2008-11-17 05:30:00",2799.55,12.26
"2008-11-18 05:30:00",2683.15,11.75
"2008-11-19 05:30:00",2635,11.54
"2008-11-20 05:30:00",2553.15,11.18
"2008-11-21 05:30:00",2693.45,11.8
"2008-11-24 05:30:00",2708.25,11.86
"2008-11-25 05:30:00",2654,11.63
"2008-11-26 05:30:00",2752.25,12.06
"2008-11-28 05:30:00",2755.1,12.08
"2008-12-01 05:30:00",2682.9,11.76
"2008-12-02 05:30:00",2657.8,11.65
"2008-12-03 05:30:00",2656.45,11.64
"2008-12-04 05:30:00",2788,12.22
"2008-12-05 05:30:00",2714.4,11.9
"2008-12-08 05:30:00",2784,12.2
"2008-12-10 05:30:00",2928.25,12.84
"2008-12-11 05:30:00",2920.15,12.8
"2008-12-12 05:30:00",2921.35,12.81
"2008-12-15 05:30:00",2981.2,13.07
"2008-12-16 05:30:00",3041.75,13.33
"2008-12-17 05:30:00",2954.35,12.95
"2008-12-18 05:30:00",3060.75,13.42
"2008-12-19 05:30:00",3077.5,13.49
"2008-12-22 05:30:00",3039.3,13.32
"2008-12-23 05:30:00",2968.65,13.01
"2008-12-24 05:30:00",2916.85,12.79
"2008-12-26 05:30:00",2857.25,12.52
"2008-12-29 05:30:00",2922.2,12.81
"2008-12-30 05:30:00",2979.5,13.06
"2008-12-31 05:30:00",2959.15,12.97
"2009-01-01 05:30:00",3033.45,13.3
"2009-01-02 05:30:00",3046.75,13.36
"2009-01-05 05:30:00",3121.45,13.68
"2009-01-06 05:30:00",3112.8,13.64
"2009-01-07 05:30:00",2920.4,12.8
"2009-01-09 05:30:00",2873,12.59
"2009-01-12 05:30:00",2773.1,12.32
"2009-01-13 05:30:00",2744.95,12.16
"2009-01-14 05:30:00",2835.3,12.56
"2009-01-15 05:30:00",2736.7,12.1
"2009-01-16 05:30:00",2828.45,12.51
"2009-01-19 05:30:00",2846.2,12.58
"2009-01-20 05:30:00",2796.6,12.36
"2009-01-21 05:30:00",2706.15,11.97
"2009-01-22 05:30:00",2713.8,11.96
"2009-01-23 05:30:00",2678.55,12.27
"2009-01-27 05:30:00",2771.35,12.67
"2009-01-28 05:30:00",2849.5,13.1
"2009-01-29 05:30:00",2823.95,13.17
"2009-01-30 05:30:00",2874.8,13.4
"2009-02-02 05:30:00",2766.65,13.12
"2009-02-03 05:30:00",2783.9,13.2
"2009-02-04 05:30:00",2803.05,13.29
"2009-02-05 05:30:00",2780.05,13.19
"2009-02-06 05:30:00",2843.1,13.49
"2009-02-09 05:30:00",2919.9,13.86
"2009-02-10 05:30:00",2934.5,13.93
"2009-02-11 05:30:00",2925.7,13.89
"2009-02-12 05:30:00",2893.05,13.73
"2009-02-13 05:30:00",2948.35,14
"2009-02-16 05:30:00",2848.5,13.52
"2009-02-17 05:30:00",2770.5,13.15
"2009-02-18 05:30:00",2776.15,13.18
"2009-02-19 05:30:00",2789.35,13.24
"2009-02-20 05:30:00",2736.45,12.99
"2009-02-24 05:30:00",2733.9,12.98
"2009-02-25 05:30:00",2762.5,13.11
"2009-02-26 05:30:00",2785.65,13.22
"2009-02-27 05:30:00",2763.65,13.12
"2009-03-02 05:30:00",2674.6,12.7
"2009-03-03 05:30:00",2622.4,12.45
"2009-03-04 05:30:00",2645.2,12.56
"2009-03-05 05:30:00",2576.7,12.23
"2009-03-06 05:30:00",2620.15,12.44
"2009-03-09 05:30:00",2573.15,12.21
"2009-03-12 05:30:00",2617.45,12.42
"2009-03-13 05:30:00",2719.25,12.91
"2009-03-16 05:30:00",2777.25,13.18
"2009-03-17 05:30:00",2757.45,13.09
"2009-03-18 05:30:00",2794.7,13.27
"2009-03-19 05:30:00",2807.15,13.33
"2009-03-20 05:30:00",2807.05,13.33
"2009-03-23 05:30:00",2939.9,13.96
"2009-03-24 05:30:00",2938.7,13.96
"2009-03-25 05:30:00",2984.35,14.17
"2009-03-26 05:30:00",3082.25,14.64
"2009-03-27 05:30:00",3108.65,14.7
"2009-03-30 05:30:00",2978.15,14.08
"2009-03-31 05:30:00",3020.95,14.29
"2009-04-01 05:30:00",3060.35,14.49
"2009-04-02 05:30:00",3211.05,15.2
"2009-04-06 05:30:00",3256.6,15.42
"2009-04-08 05:30:00",3342.95,15.82
"2009-04-09 05:30:00",3342.05,15.82
"2009-04-13 05:30:00",3382.6,16.01
"2009-04-15 05:30:00",3484.15,16.45
"2009-04-16 05:30:00",3369.5,15.9
"2009-04-17 05:30:00",3384.4,15.97
"2009-04-20 05:30:00",3377.1,15.94
"2009-04-21 05:30:00",3365.3,15.86
"2009-04-22 05:30:00",3330.3,15.69
"2009-04-23 05:30:00",3423.7,16.12
"2009-04-24 05:30:00",3480.75,16.43
"2009-04-27 05:30:00",3470,16.53
"2009-04-28 05:30:00",3362.35,16.02
"2009-04-29 05:30:00",3473.95,16.53
"2009-05-04 05:30:00",3654,17.37
"2009-05-05 05:30:00",3661.9,17.4
"2009-05-06 05:30:00",3625.05,17.23
"2009-05-07 05:30:00",3683.9,17.51
"2009-05-08 05:30:00",3620.7,17.21
"2009-05-11 05:30:00",3554.6,16.78
"2009-05-12 05:30:00",3681.1,17.38
"2009-05-13 05:30:00",3635.25,17.17
"2009-05-14 05:30:00",3593.45,16.97
"2009-05-15 05:30:00",3671.65,17.34
"2009-05-18 05:30:00",4323.15,20.41
"2009-05-19 05:30:00",4318.45,20.39
"2009-05-20 05:30:00",4270.3,20.18
"2009-05-21 05:30:00",4210.9,19.85
"2009-05-22 05:30:00",4238.5,19.87
"2009-05-25 05:30:00",4237.55,19.85
"2009-05-26 05:30:00",4116.7,19.29
"2009-05-27 05:30:00",4276.05,20
"2009-05-28 05:30:00",4337.1,20.32
"2009-05-29 05:30:00",4448.95,20.82
"2009-06-01 05:30:00",4529.9,20.62
"2009-06-02 05:30:00",4525.25,20.6
"2009-06-03 05:30:00",4530.7,20.62
"2009-06-04 05:30:00",4572.65,20.87
"2009-06-05 05:30:00",4586.9,20.93
"2009-06-08 05:30:00",4429.9,20.21
"2009-06-09 05:30:00",4550.95,20.77
"2009-06-10 05:30:00",4655.25,21.24
"2009-06-11 05:30:00",4637.7,21.16
"2009-06-12 05:30:00",4583.4,20.91
"2009-06-15 05:30:00",4484,20.47
"2009-06-16 05:30:00",4517.8,20.63
"2009-06-17 05:30:00",4356.15,19.5
"2009-06-18 05:30:00",4251.4,19.03
"2009-06-19 05:30:00",4313.6,19.31
"2009-06-22 05:30:00",4235.25,18.96
"2009-06-23 05:30:00",4247,19.01
"2009-06-24 05:30:00",4292.95,19.22
"2009-06-25 05:30:00",4241.85,19.07
"2009-06-26 05:30:00",4375.5,20.08
"2009-06-29 05:30:00",4390.95,20.25
"2009-06-30 05:30:00",4291.1,19.97
"2009-07-01 05:30:00",4340.9,20.2
"2009-07-02 05:30:00",4348.85,20.23
"2009-07-03 05:30:00",4424.25,20.58
"2009-07-06 05:30:00",4165.7,19.38
"2009-07-07 05:30:00",4202.15,19.55
"2009-07-08 05:30:00",4078.9,18.98
"2009-07-09 05:30:00",4080.95,18.99
"2009-07-10 05:30:00",4003.9,18.58
"2009-07-13 05:30:00",3974.05,18.42
"2009-07-14 05:30:00",4111.4,19.02
"2009-07-15 05:30:00",4233.5,19.58
"2009-07-16 05:30:00",4231.4,19.21
"2009-07-17 05:30:00",4374.95,19.87
"2009-07-20 05:30:00",4502.25,20.44
"2009-07-21 05:30:00",4469.1,20.29
"2009-07-22 05:30:00",4398.9,19.89
"2009-07-23 05:30:00",4523.75,20.27
"2009-07-24 05:30:00",4568.55,20.6
"2009-07-27 05:30:00",4572.3,20.59
"2009-07-28 05:30:00",4564.1,20.3
"2009-07-29 05:30:00",4513.5,20.08
"2009-07-30 05:30:00",4571.45,20.31
"2009-07-31 05:30:00",4636.45,20.68
"2009-08-03 05:30:00",4711.4,21.09
"2009-08-04 05:30:00",4680.5,20.99
"2009-08-05 05:30:00",4694.15,21.05
"2009-08-06 05:30:00",4585.5,20.56
"2009-08-07 05:30:00",4481.4,20.1
"2009-08-10 05:30:00",4437.65,19.9
"2009-08-11 05:30:00",4471.35,20.06
"2009-08-12 05:30:00",4457.5,19.99
"2009-08-13 05:30:00",4605,20.66
"2009-08-14 05:30:00",4580.05,20.54
"2009-08-17 05:30:00",4387.9,19.68
"2009-08-18 05:30:00",4458.9,20
"2009-08-19 05:30:00",4394.1,19.71
"2009-08-20 05:30:00",4453.45,19.98
"2009-08-21 05:30:00",4528.8,20.31
"2009-08-24 05:30:00",4642.8,20.82
"2009-08-25 05:30:00",4659.35,20.88
"2009-08-26 05:30:00",4680.85,20.97
"2009-08-27 05:30:00",4688.2,21.01
"2009-08-28 05:30:00",4732.35,21.26
"2009-08-31 05:30:00",4662.1,20.94
"2009-09-01 05:30:00",4625.35,20.78
"2009-09-02 05:30:00",4608.35,20.7
"2009-09-03 05:30:00",4593.55,20.63
"2009-09-04 05:30:00",4680.4,21.02
"2009-09-07 05:30:00",4782.9,21.49
"2009-09-08 05:30:00",4805.25,21.59
"2009-09-09 05:30:00",4814.25,21.63
"2009-09-10 05:30:00",4819.4,21.66
"2009-09-11 05:30:00",4829.55,21.7
"2009-09-14 05:30:00",4808.6,21.66
"2009-09-15 05:30:00",4892.1,22.03
"2009-09-16 05:30:00",4958.4,22.33
"2009-09-17 05:30:00",4965.55,22.36
"2009-09-18 05:30:00",4976.05,22.41
"2009-09-22 05:30:00",5020.2,22.61
"2009-09-23 05:30:00",4969.95,22.38
"2009-09-24 05:30:00",4986.55,22.46
"2009-09-25 05:30:00",4958.95,22.33
"2009-09-29 05:30:00",5006.85,22.55
"2009-09-30 05:30:00",5083.95,22.9
"2009-10-01 05:30:00",5083.4,22.89
"2009-10-05 05:30:00",5003.2,22.53
"2009-10-06 05:30:00",5027.4,22.67
"2009-10-07 05:30:00",4985.75,22.48
"2009-10-08 05:30:00",5002.25,22.58
"2009-10-09 05:30:00",4945.2,22.31
"2009-10-12 05:30:00",5054.25,22.8
"2009-10-14 05:30:00",5118.2,22.97
"2009-10-15 05:30:00",5108.85,22.93
"2009-10-16 05:30:00",5142.15,23.08
"2009-10-17 05:30:00",5141.8,23.08
"2009-10-20 05:30:00",5114.45,22.94
"2009-10-21 05:30:00",5063.6,22.71
"2009-10-22 05:30:00",4988.6,22.44
"2009-10-23 05:30:00",4997.05,22.19
"2009-10-26 05:30:00",4970.9,21.96
"2009-10-27 05:30:00",4846.7,21.42
"2009-10-28 05:30:00",4826.15,21.33
"2009-10-29 05:30:00",4750.55,21
"2009-10-30 05:30:00",4711.7,20.45
"2009-11-03 05:30:00",4563.9,19.81
"2009-11-04 05:30:00",4710.8,20.45
"2009-11-05 05:30:00",4765.55,20.68
"2009-11-06 05:30:00",4796.15,21.05
"2009-11-09 05:30:00",4898.4,21.5
"2009-11-10 05:30:00",4881.7,21.43
"2009-11-11 05:30:00",5003.95,22.24
"2009-11-12 05:30:00",4952.65,22.02
"2009-11-13 05:30:00",4998.95,22.22
"2009-11-16 05:30:00",5058.05,22.48
"2009-11-17 05:30:00",5062.25,22.5
"2009-11-18 05:30:00",5054.7,22.47
"2009-11-19 05:30:00",4989,22.18
"2009-11-20 05:30:00",5052.45,22.46
"2009-11-23 05:30:00",5103.55,22.69
"2009-11-24 05:30:00",5090.55,22.63
"2009-11-25 05:30:00",5108.15,22.71
"2009-11-26 05:30:00",5005.55,22.25
"2009-11-27 05:30:00",4941.75,21.97
"2009-11-30 05:30:00",5032.7,22.37
"2009-12-01 05:30:00",5122,22.77
"2009-12-02 05:30:00",5123.25,22.77
"2009-12-03 05:30:00",5131.7,22.81
"2009-12-04 05:30:00",5108.9,22.71
"2009-12-07 05:30:00",5066.7,22.52
"2009-12-08 05:30:00",5147.95,22.92
"2009-12-09 05:30:00",5112,22.76
"2009-12-10 05:30:00",5134.65,22.86
"2009-12-11 05:30:00",5117.3,22.79
"2009-12-14 05:30:00",5105.7,22.74
"2009-12-15 05:30:00",5033.05,22.41
"2009-12-16 05:30:00",5042.05,22.45
"2009-12-17 05:30:00",5041.75,22.45
"2009-12-18 05:30:00",4987.7,22.21
"2009-12-21 05:30:00",4952.6,22.05
"2009-12-22 05:30:00",4985.85,22.2
"2009-12-23 05:30:00",5144.6,22.91
"2009-12-24 05:30:00",5178.4,23.07
"2009-12-29 05:30:00",5187.95,23.11
"2009-12-30 05:30:00",5169.45,23.03
"2009-12-31 05:30:00",5201.05,23.17
"2010-01-04 05:30:00",5232.2,23.31
"2010-01-05 05:30:00",5277.9,23.57
"2010-01-06 05:30:00",5281.8,23.59
"2010-01-07 05:30:00",5263.1,23.51
"2010-01-08 05:30:00",5244.75,23.43
"2010-01-11 05:30:00",5249.4,23.45
"2010-01-12 05:30:00",5210.4,23.28
"2010-01-13 05:30:00",5233.95,23.38
"2010-01-14 05:30:00",5259.9,23.5
"2010-01-15 05:30:00",5252.2,23.46
"2010-01-18 05:30:00",5274.85,23.57
"2010-01-19 05:30:00",5225.65,23.35
"2010-01-20 05:30:00",5221.7,23.06
"2010-01-21 05:30:00",5094.15,22.5
"2010-01-22 05:30:00",5036,22.24
"2010-01-25 05:30:00",5007.9,21.7
"2010-01-27 05:30:00",4853.1,21.03
"2010-01-28 05:30:00",4867.25,21.09
"2010-01-29 05:30:00",4882.05,21
"2010-02-01 05:30:00",4899.7,21.07
"2010-02-02 05:30:00",4830.1,20.77
"2010-02-03 05:30:00",4931.85,21.21
"2010-02-04 05:30:00",4845.35,20.84
"2010-02-05 05:30:00",4718.65,20.18
"2010-02-06 05:30:00",4757.25,20.35
"2010-02-08 05:30:00",4760.4,20.36
"2010-02-09 05:30:00",4792.65,20.5
"2010-02-10 05:30:00",4757.2,20.35
"2010-02-11 05:30:00",4826.85,20.65
"2010-02-15 05:30:00",4801.95,20.54
"2010-02-16 05:30:00",4855.75,20.77
"2010-02-17 05:30:00",4914,21.02
"2010-02-18 05:30:00",4887.75,20.91
"2010-02-19 05:30:00",4844.9,20.72
"2010-02-22 05:30:00",4856.4,20.77
"2010-02-23 05:30:00",4870.05,20.83
"2010-02-24 05:30:00",4858.6,20.78
"2010-02-25 05:30:00",4859.75,20.79
"2010-02-26 05:30:00",4922.3,20.92
"2010-03-02 05:30:00",5017,21.33
"2010-03-03 05:30:00",5088.1,21.63
"2010-03-04 05:30:00",5080.25,21.59
"2010-03-05 05:30:00",5088.7,21.63
"2010-03-08 05:30:00",5124,21.8
"2010-03-09 05:30:00",5101.5,21.7
"2010-03-10 05:30:00",5116.25,21.77
"2010-03-11 05:30:00",5133.4,21.84
"2010-03-12 05:30:00",5137,21.86
"2010-03-15 05:30:00",5128.9,21.82
"2010-03-16 05:30:00",5198.1,22.12
"2010-03-17 05:30:00",5231.9,22.26
"2010-03-18 05:30:00",5245.9,22.32
"2010-03-19 05:30:00",5262.8,22.39
"2010-03-22 05:30:00",5205.2,22.15
"2010-03-23 05:30:00",5225.3,22.23
"2010-03-25 05:30:00",5260.4,22.38
"2010-03-26 05:30:00",5282,22.47
"2010-03-29 05:30:00",5302.85,22.56
"2010-03-30 05:30:00",5262.45,22.39
"2010-03-31 05:30:00",5249.1,22.33
"2010-04-01 05:30:00",5290.5,22.52
"2010-04-05 05:30:00",5368.4,22.85
"2010-04-06 05:30:00",5366,22.84
"2010-04-07 05:30:00",5374.65,22.88
"2010-04-08 05:30:00",5304.45,22.96
"2010-04-09 05:30:00",5361.75,23.21
"2010-04-12 05:30:00",5339.7,23.11
"2010-04-13 05:30:00",5322.95,23.04
"2010-04-15 05:30:00",5273.6,22.83
"2010-04-16 05:30:00",5262.6,22.78
"2010-04-19 05:30:00",5203.65,22.58
"2010-04-20 05:30:00",5230.1,22.71
"2010-04-21 05:30:00",5244.9,22.78
"2010-04-22 05:30:00",5269.35,22.88
"2010-04-23 05:30:00",5304.1,23.03
"2010-04-26 05:30:00",5322.45,23.11
"2010-04-27 05:30:00",5308.35,22.45
"2010-04-28 05:30:00",5215.45,22.05
"2010-04-29 05:30:00",5254.15,22.22
"2010-04-30 05:30:00",5278,22.29
"2010-05-03 05:30:00",5222.75,22.06
"2010-05-04 05:30:00",5148.5,21.74
"2010-05-05 05:30:00",5124.9,21.64
"2010-05-06 05:30:00",5090.85,21.5
"2010-05-07 05:30:00",5018.05,21.19
"2010-05-10 05:30:00",5193.6,21.92
"2010-05-11 05:30:00",5136.15,21.68
"2010-05-12 05:30:00",5156.65,21.77
"2010-05-13 05:30:00",5178.9,21.86
"2010-05-14 05:30:00",5093.5,21.26
"2010-05-17 05:30:00",5059.9,21.12
"2010-05-18 05:30:00",5066.2,21.14
"2010-05-19 05:30:00",4919.65,20.53
"2010-05-20 05:30:00",4947.6,20.65
"2010-05-21 05:30:00",4931.15,20.58
"2010-05-24 05:30:00",4943.95,20.63
"2010-05-25 05:30:00",4806.75,20.06
"2010-05-26 05:30:00",4917.4,20.52
"2010-05-27 05:30:00",5003.1,20.88
"2010-05-28 05:30:00",5066.55,21.22
"2010-05-31 05:30:00",5086.3,21.3
"2010-06-01 05:30:00",4970.2,20.81
"2010-06-02 05:30:00",5019.85,21.02
"2010-06-03 05:30:00",5110.5,21.4
"2010-06-04 05:30:00",5135.5,21.5
"2010-06-07 05:30:00",5034,21.11
"2010-06-08 05:30:00",4987.1,20.91
"2010-06-09 05:30:00",5000.3,20.97
"2010-06-10 05:30:00",5078.6,21.3
"2010-06-11 05:30:00",5119.35,21.44
"2010-06-14 05:30:00",5197.7,21.77
"2010-06-15 05:30:00",5222.35,21.87
"2010-06-16 05:30:00",5233.35,21.92
"2010-06-17 05:30:00",5274.85,22.09
"2010-06-18 05:30:00",5262.6,22.04
"2010-06-21 05:30:00",5353.3,22.42
"2010-06-22 05:30:00",5316.55,22.27
