DateTime,NIFTY50,NIFTY50 - EPS
4/6/2017 5:30,9261.95,394.46
4/7/2017 5:30,9198.3,394.44
4/10/2017 5:30,9181.45,394.39
4/11/2017 5:30,9237,394.41
4/12/2017 5:30,9203.45,394.49
4/13/2017 5:30,9150.8,394.43
4/17/2017 5:30,9139.3,394.45
4/18/2017 5:30,9105.15,394.5
4/19/2017 5:30,9103.5,394.43
4/20/2017 5:30,9136.4,394.49
4/21/2017 5:30,9119.4,394.44
4/24/2017 5:30,9217.95,393.76
4/25/2017 5:30,9306.6,393.68
4/26/2017 5:30,9351.85,393.76
4/27/2017 5:30,9342.15,393.69
4/28/2017 5:30,9304.05,393.74
5/2/2017 5:30,9313.8,393.65
5/3/2017 5:30,9311.95,393.74
5/4/2017 5:30,9359.9,393.77
5/5/2017 5:30,9285.3,393.61
5/8/2017 5:30,9314.05,393.66
5/9/2017 5:30,9316.85,393.61
5/10/2017 5:30,9407.3,393.78
5/11/2017 5:30,9422.4,393.75
5/12/2017 5:30,9400.9,393.67
5/15/2017 5:30,9445.4,393.72
5/16/2017 5:30,9512.25,393.72
5/17/2017 5:30,9525.75,377.56
5/18/2017 5:30,9429.45,378.54
5/19/2017 5:30,9427.9,378.48
5/22/2017 5:30,9438.25,378.44
5/23/2017 5:30,9386.15,378.47
5/24/2017 5:30,9360.55,378.51
5/25/2017 5:30,9509.75,382.22
5/26/2017 5:30,9595.1,394.54
5/29/2017 5:30,9604.9,395.1
5/30/2017 5:30,9624.55,395.1
5/31/2017 5:30,9621.25,395.12
6/1/2017 5:30,9616.1,395.07
6/2/2017 5:30,9653.5,395.15
6/5/2017 5:30,9675.1,395.71
6/6/2017 5:30,9637.15,395.78
6/7/2017 5:30,9663.9,394.77
6/8/2017 5:30,9647.25,394.89
6/9/2017 5:30,9668.25,396.56
6/12/2017 5:30,9616.4,396.55
6/13/2017 5:30,9606.9,395.83
6/14/2017 5:30,9618.15,395.97
6/15/2017 5:30,9578.05,395.95
6/16/2017 5:30,9588.05,399.5
6/19/2017 5:30,9657.55,396.29
6/20/2017 5:30,9653.5,396.28
6/21/2017 5:30,9633.6,396.28
6/22/2017 5:30,9630,393.22
6/23/2017 5:30,9574.95,392.9
6/27/2017 5:30,9511.4,392.87
6/28/2017 5:30,9491.25,393.01
6/29/2017 5:30,9504.1,392.89
6/30/2017 5:30,9520.9,392.94
7/3/2017 5:30,9615,392.93
7/4/2017 5:30,9613.3,392.86
7/5/2017 5:30,9637.6,392.89
7/6/2017 5:30,9674.55,392.95
7/7/2017 5:30,9665.8,392.92
7/10/2017 5:30,9771.05,392.89
7/11/2017 5:30,9786.05,392.86
7/12/2017 5:30,9816.1,392.96
7/13/2017 5:30,9891.7,393
7/14/2017 5:30,9886.35,388.92
7/17/2017 5:30,9915.95,393.96
7/18/2017 5:30,9827.15,391.52
7/19/2017 5:30,9899.6,391.6
7/20/2017 5:30,9873.3,391.49
7/21/2017 5:30,9915.25,391.6
7/24/2017 5:30,9966.4,391.61
7/25/2017 5:30,9964.55,391.53
7/26/2017 5:30,10020.65,391.89
7/27/2017 5:30,10020.55,392.04
7/28/2017 5:30,10014.5,391.8
7/31/2017 5:30,10077.1,392.26
8/1/2017 5:30,10114.65,392.8
8/2/2017 5:30,10081.5,393.35
8/3/2017 5:30,10013.65,392.69
8/4/2017 5:30,10066.4,393.07
8/7/2017 5:30,10057.4,391.8
8/8/2017 5:30,9978.55,391.32
8/9/2017 5:30,9908.05,391.47
8/10/2017 5:30,9820.25,391.87
8/11/2017 5:30,9710.8,391.56
8/14/2017 5:30,9794.15,391.45
8/16/2017 5:30,9897.3,391.51
8/17/2017 5:30,9904.15,391.47
8/18/2017 5:30,9837.4,391.93
8/21/2017 5:30,9754.35,390.33
8/22/2017 5:30,9765.55,386.75
8/23/2017 5:30,9852.5,387.13
8/24/2017 5:30,9857.05,387.01
8/28/2017 5:30,9912.8,387.07
8/29/2017 5:30,9796.05,387.04
8/30/2017 5:30,9884.4,387.02
8/31/2017 5:30,9917.9,387.12
9/1/2017 5:30,9974.4,383.78
9/4/2017 5:30,9912.85,383.77
9/5/2017 5:30,9952.2,383.22
9/6/2017 5:30,9916.2,383.16
9/7/2017 5:30,9929.9,383.54
9/8/2017 5:30,9934.8,383.58
9/11/2017 5:30,10006.05,383.23
9/12/2017 5:30,10093.05,384.35
9/13/2017 5:30,10079.3,384.27
9/14/2017 5:30,10086.6,384.25
9/15/2017 5:30,10085.4,384.35
9/18/2017 5:30,10153.1,384.3
9/19/2017 5:30,10147.55,384.38
9/20/2017 5:30,10141.15,384.28
9/21/2017 5:30,10121.9,384.28
9/22/2017 5:30,9964.4,383.98
9/25/2017 5:30,9872.6,384
9/26/2017 5:30,9871.5,383.96
9/27/2017 5:30,9735.75,383.9
9/28/2017 5:30,9768.95,384
9/29/2017 5:30,9788.6,384.92
10/3/2017 5:30,9859.5,384.99
10/4/2017 5:30,9914.9,385.04
10/5/2017 5:30,9888.7,384.92
10/6/2017 5:30,9979.7,385.02
10/9/2017 5:30,9988.75,384.92
10/10/2017 5:30,10016.95,384.97
10/11/2017 5:30,9984.8,384.92
10/12/2017 5:30,10096.4,385.06
10/13/2017 5:30,10167.45,384.98
10/16/2017 5:30,10230.85,385.34
10/17/2017 5:30,10234.45,385.91
10/18/2017 5:30,10210.85,386.19
10/23/2017 5:30,10184.85,386.23
10/24/2017 5:30,10207.7,386.36
10/25/2017 5:30,10295.35,386.61
10/26/2017 5:30,10343.8,386.97
10/27/2017 5:30,10323.05,387.07
10/30/2017 5:30,10363.65,387.14
10/31/2017 5:30,10335.3,391.79
11/1/2017 5:30,10440.5,394.13
11/2/2017 5:30,10423.8,391.43
11/3/2017 5:30,10452.5,389
11/6/2017 5:30,10451.8,390.87
11/7/2017 5:30,10350.15,390.87
11/8/2017 5:30,10303.15,390.71
11/9/2017 5:30,10308.95,391.83
11/10/2017 5:30,10321.75,391.72
11/13/2017 5:30,10224.95,393.42
11/14/2017 5:30,10186.6,393.46
11/15/2017 5:30,10118.05,393.39
11/16/2017 5:30,10214.75,393.48
11/17/2017 5:30,10283.6,393.4
11/20/2017 5:30,10298.75,393.38
11/21/2017 5:30,10326.9,394.16
11/22/2017 5:30,10342.3,391.75
11/23/2017 5:30,10348.75,390.81
11/24/2017 5:30,10389.7,390.74
11/27/2017 5:30,10399.55,390.81
11/28/2017 5:30,10370.25,390.89
11/29/2017 5:30,10361.3,390.84
11/30/2017 5:30,10226.55,390.92
12/1/2017 5:30,10121.8,390.8
12/4/2017 5:30,10127.75,
12/5/2017 5:30,10118.25,390.82
12/6/2017 5:30,10044.1,390.82
12/7/2017 5:30,10166.7,390.88
12/8/2017 5:30,10265.65,390.92
12/11/2017 5:30,10322.25,390.55
12/12/2017 5:30,10240.15,390.55
12/13/2017 5:30,10192.95,390.53
12/14/2017 5:30,10252.1,390.56
12/15/2017 5:30,10333.25,390.52
12/18/2017 5:30,10388.75,390.55
12/19/2017 5:30,10463.2,390.56
12/20/2017 5:30,10444.2,390.44
12/21/2017 5:30,10440.3,390.44
12/22/2017 5:30,10493,390.66
12/26/2017 5:30,10531.5,390.63
12/27/2017 5:30,10490.75,390.72
12/28/2017 5:30,10477.9,390.67
12/29/2017 5:30,10530.7,391.18
1/1/2018 5:30,10435.55,391.14
1/2/2018 5:30,10442.2,391.09
1/3/2018 5:30,10443.2,391.13
1/4/2018 5:30,10504.8,391.09
1/5/2018 5:30,10558.85,391.21
1/8/2018 5:30,10623.6,391.15
1/9/2018 5:30,10637,391.21
1/10/2018 5:30,10632.2,391.18
1/11/2018 5:30,10651.2,391.16
1/12/2018 5:30,10681.25,391.54
1/15/2018 5:30,10741.55,396.95
1/16/2018 5:30,10700.45,396.9
1/17/2018 5:30,10788.55,396.93
1/18/2018 5:30,10817,396.95
1/19/2018 5:30,10894.7,397.04
1/22/2018 5:30,10966.2,397.04
1/23/2018 5:30,11083.7,398.55
1/24/2018 5:30,11086,400.8
1/25/2018 5:30,11069.65,400.93
1/29/2018 5:30,11130.4,401.67
1/30/2018 5:30,11049.65,401.66
1/31/2018 5:30,11027.7,401.01
2/1/2018 5:30,11016.9,400.91
2/2/2018 5:30,10760.6,413.23
2/5/2018 5:30,10666.55,413.75
2/6/2018 5:30,10498.25,413.81
2/7/2018 5:30,10476.7,413.77
2/8/2018 5:30,10576.85,413.8
2/9/2018 5:30,10454.95,413.73
2/12/2018 5:30,10539.75,413.65
2/14/2018 5:30,10500.9,413.91
2/15/2018 5:30,10545.5,414.36
2/16/2018 5:30,10452.3,412.81
2/19/2018 5:30,10378.4,412.82
2/20/2018 5:30,10360.4,412.93
2/21/2018 5:30,10397.45,412.92
2/22/2018 5:30,10382.7,407.32
2/23/2018 5:30,10491.05,407.42
2/26/2018 5:30,10582.6,407.81
2/27/2018 5:30,10554.3,407.97
2/28/2018 5:30,10492.85,408.6
3/1/2018 5:30,10458.35,408.69
3/5/2018 5:30,10358.85,407.83
3/6/2018 5:30,10249.25,409.64
3/7/2018 5:30,10154.2,409.61
3/8/2018 5:30,10242.65,409.71
3/9/2018 5:30,10226.85,409.57
3/12/2018 5:30,10421.4,409.65
3/13/2018 5:30,10426.85,409.7
3/14/2018 5:30,10410.9,409.72
3/15/2018 5:30,10360.15,409.82
3/16/2018 5:30,10195.15,409.94
3/19/2018 5:30,10094.25,410.17
3/20/2018 5:30,10124.35,410.06
3/21/2018 5:30,10155.25,410.15
3/22/2018 5:30,10114.75,410
3/23/2018 5:30,9998.05,410.09
3/26/2018 5:30,10130.65,410.15
3/27/2018 5:30,10184.15,410.16
3/28/2018 5:30,10113.7,410.13
4/2/2018 5:30,10211.8,402.83
4/3/2018 5:30,10245,402.87
4/4/2018 5:30,10128.4,402.88
4/5/2018 5:30,10325.15,402.85
4/6/2018 5:30,10331.6,402.79
4/9/2018 5:30,10379.35,402.93
4/10/2018 5:30,10402.25,402.88
4/11/2018 5:30,10417.15,402.83
4/12/2018 5:30,10458.65,402.88
4/13/2018 5:30,10480.6,402.95
4/16/2018 5:30,10528.35,402.92
4/17/2018 5:30,10548.7,402.93
4/18/2018 5:30,10526.2,402.84
4/19/2018 5:30,10565.3,402.79
4/20/2018 5:30,10564.05,402.9
4/23/2018 5:30,10584.7,402.92
4/24/2018 5:30,10614.35,402.82
4/25/2018 5:30,10570.55,402.84
4/26/2018 5:30,10617.8,402.8
4/27/2018 5:30,10692.3,402.87
4/30/2018 5:30,10739.35,402.83
5/2/2018 5:30,10718.05,402.93
5/3/2018 5:30,10679.65,402.85
5/4/2018 5:30,10618.25,402.82
5/7/2018 5:30,10715.5,402.84
5/8/2018 5:30,10717.8,402.92
5/9/2018 5:30,10741.7,402.91
5/10/2018 5:30,10716.55,402.88
5/11/2018 5:30,10806.5,402.93
5/14/2018 5:30,10806.6,402.93
5/15/2018 5:30,10801.85,402.9
5/16/2018 5:30,10741.1,402.89
5/17/2018 5:30,10682.7,402.82
5/18/2018 5:30,10596.4,403.37
5/21/2018 5:30,10516.7,403.25
5/22/2018 5:30,10536.7,403.24
5/23/2018 5:30,10430.35,403.34
5/24/2018 5:30,10513.85,403.29
5/25/2018 5:30,10605.15,404.16
5/28/2018 5:30,10688.65,392.53
5/29/2018 5:30,10633.3,392.95
5/30/2018 5:30,10614.35,392.98
5/31/2018 5:30,10736.15,394.86
6/1/2018 5:30,10696.2,394.84
6/4/2018 5:30,10628.5,394.82
6/5/2018 5:30,10593.15,394.82
6/6/2018 5:30,10684.65,394.85
6/7/2018 5:30,10768.35,394.88
6/8/2018 5:30,10767.65,394.85
6/11/2018 5:30,10786.95,392.68
6/12/2018 5:30,10842.85,392.86
6/13/2018 5:30,10856.7,394.22
6/14/2018 5:30,10808.05,394.17
6/15/2018 5:30,10817.7,394.23
6/18/2018 5:30,10799.85,406.01
6/19/2018 5:30,10710.45,406.01
6/20/2018 5:30,10772.05,406.19
6/21/2018 5:30,10741.1,406.4
6/22/2018 5:30,10821.85,406.38
6/25/2018 5:30,10762.45,406.44
6/26/2018 5:30,10769.15,413.88
6/27/2018 5:30,10671.4,414.75
6/28/2018 5:30,10589.1,414.12
6/29/2018 5:30,10714.3,413.68
7/2/2018 5:30,10657.3,413.72
7/3/2018 5:30,10699.9,
7/4/2018 5:30,10769.9,413.91
7/5/2018 5:30,10749.75,402.76
7/6/2018 5:30,10772.65,404.68
7/9/2018 5:30,10852.9,404.66
7/10/2018 5:30,10947.25,404.7
7/11/2018 5:30,10948.3,402.51
7/12/2018 5:30,11023.2,402.45
7/13/2018 5:30,11018.9,402.44
7/16/2018 5:30,10936.85,402.53
7/17/2018 5:30,11008.05,402.49
7/18/2018 5:30,10980.45,402.51
7/19/2018 5:30,10957.1,402.54
7/20/2018 5:30,11010.2,402.42
7/23/2018 5:30,11084.75,402.5
7/24/2018 5:30,11134.3,402.54
7/25/2018 5:30,11132,402.46
7/26/2018 5:30,11167.3,402.43
7/27/2018 5:30,11278.35,402.51
7/30/2018 5:30,11319.55,402.54
7/31/2018 5:30,11356.5,402.43
8/1/2018 5:30,11346.2,403.21
8/2/2018 5:30,11244.7,403.18
8/3/2018 5:30,11360.8,402.44
8/6/2018 5:30,11387.1,402.94
8/7/2018 5:30,11389.45,403.02
8/8/2018 5:30,11450,405.6
8/9/2018 5:30,11470.7,408.06
8/10/2018 5:30,11429.5,410.69
8/13/2018 5:30,11355.75,408.48
8/14/2018 5:30,11435.1,408.1
8/16/2018 5:30,11385.05,408.07
8/17/2018 5:30,11470.75,408.07
8/20/2018 5:30,11551.75,408.91
8/21/2018 5:30,11570.9,409.01
8/23/2018 5:30,11582.75,409
8/24/2018 5:30,11557.1,411.87
8/27/2018 5:30,11691.95,407.1
8/28/2018 5:30,11738.5,409.58
8/29/2018 5:30,11691.9,409.52
8/30/2018 5:30,11676.8,409.57
8/31/2018 5:30,11680.5,411.29
9/3/2018 5:30,11582.35,411.31
9/4/2018 5:30,11520.3,411.29
9/5/2018 5:30,11476.95,411.36
9/6/2018 5:30,11536.9,411.3
9/7/2018 5:30,11589.1,411.4
9/10/2018 5:30,11438.1,411.29
9/11/2018 5:30,11287.5,411.35
9/12/2018 5:30,11369.9,411.36
9/14/2018 5:30,11515.2,411.26
9/17/2018 5:30,11377.75,411.34
9/18/2018 5:30,11278.9,411.34
9/19/2018 5:30,11234.35,411.36
9/21/2018 5:30,11143.1,411.34
9/24/2018 5:30,10967.4,411.38
9/25/2018 5:30,11067.45,411.28
9/26/2018 5:30,11053.8,411.38
9/27/2018 5:30,10977.55,411.3
9/28/2018 5:30,10930.45,413.41
10/1/2018 5:30,11008.3,413.53
10/3/2018 5:30,10858.25,413.49
10/4/2018 5:30,10599.25,413.55
10/5/2018 5:30,10316.45,413.48
10/8/2018 5:30,10348.05,413.43
10/9/2018 5:30,10301.05,413.53
10/10/2018 5:30,10460.1,413.44
10/11/2018 5:30,10234.65,413.52
10/12/2018 5:30,10472.5,413.44
10/15/2018 5:30,10512.5,413.55
10/16/2018 5:30,10584.75,414.76
10/17/2018 5:30,10453.05,414.97
10/19/2018 5:30,10303.55,414.96
10/22/2018 5:30,10245.25,415.63
10/23/2018 5:30,10146.8,415.68
10/24/2018 5:30,10224.75,415.64
10/25/2018 5:30,10124.9,415.64
10/26/2018 5:30,10030,415.84
10/29/2018 5:30,10250.85,415.86
10/30/2018 5:30,10198.4,415.41
10/31/2018 5:30,10386.6,415.46
11/1/2018 5:30,10380.45,415.55
11/2/2018 5:30,10553,415.47
11/5/2018 5:30,10524,415.48
11/6/2018 5:30,10530,415.88
11/7/2018 5:30,10598.4,415.79
11/9/2018 5:30,10585.2,415.76
11/12/2018 5:30,10482.2,415.8
11/13/2018 5:30,10582.5,415.82
11/14/2018 5:30,10576.3,415.9
11/15/2018 5:30,10616.7,415.85
11/16/2018 5:30,10682.2,415.81
11/19/2018 5:30,10763.4,415.9
11/20/2018 5:30,10656.2,415.93
11/21/2018 5:30,10600.05,414.87
11/22/2018 5:30,10526.75,413.95
11/26/2018 5:30,10628.6,413.4
11/27/2018 5:30,10685.6,413.37
11/28/2018 5:30,10728.85,413.28
11/29/2018 5:30,10858.7,413.35
11/30/2018 5:30,10876.75,413.41
12/3/2018 5:30,10883.75,413.36
12/4/2018 5:30,10869.5,413.29
12/5/2018 5:30,10782.9,413.3
12/6/2018 5:30,10601.15,413.3
12/7/2018 5:30,10693.7,413.36
12/10/2018 5:30,10488.45,413.42
12/11/2018 5:30,10549.15,413.37
12/12/2018 5:30,10737.6,413.3
12/13/2018 5:30,10791.55,413.31
12/14/2018 5:30,10805.45,413.37
12/17/2018 5:30,10888.35,413.38
12/18/2018 5:30,10908.7,413.36
12/19/2018 5:30,10967.3,413.39
12/20/2018 5:30,10951.7,413.27
12/21/2018 5:30,10754,413.3
12/24/2018 5:30,10663.5,413.31
12/26/2018 5:30,10729.85,413.32
12/27/2018 5:30,10779.8,413.34
12/28/2018 5:30,10859.9,415.13
12/31/2018 5:30,10862.55,415.08
1/1/2019 5:30,10910.1,415.15
1/2/2019 5:30,10792.5,415.1
1/3/2019 5:30,10672.25,415.1
1/4/2019 5:30,10727.35,415.15
1/7/2019 5:30,10771.8,415.1
1/8/2019 5:30,10802.15,415.15
1/9/2019 5:30,10855.15,415.11
1/10/2019 5:30,10821.6,415.1
1/11/2019 5:30,10794.95,415.19
1/14/2019 5:30,10737.6,416.19
1/15/2019 5:30,10886.8,416.16
1/16/2019 5:30,10890.3,416.14
1/17/2019 5:30,10905.2,416.07
1/18/2019 5:30,10906.95,416.45
1/21/2019 5:30,10961.85,416.96
1/22/2019 5:30,10922.75,411.56
1/23/2019 5:30,10831.5,411.53
1/24/2019 5:30,10849.8,412.38
1/25/2019 5:30,10780.55,412.42
1/28/2019 5:30,10661.55,412.44
1/29/2019 5:30,10652.2,412.24
1/30/2019 5:30,10651.8,412.22
1/31/2019 5:30,10830.95,412.45
2/1/2019 5:30,10893.65,412.64
2/4/2019 5:30,10912.25,403.86
2/5/2019 5:30,10934.35,403.93
2/6/2019 5:30,11062.45,403.89
2/7/2019 5:30,11069.4,403.85
2/8/2019 5:30,10943.6,403.82
2/11/2019 5:30,10888.8,403.89
2/12/2019 5:30,10831.4,403.55
2/13/2019 5:30,10793.65,405.78
2/14/2019 5:30,10746.05,404.29
2/15/2019 5:30,10724.4,404.24
2/18/2019 5:30,10640.95,404.29
2/19/2019 5:30,10604.35,404.28
2/20/2019 5:30,10735.45,405.11
2/21/2019 5:30,10789.85,410.1
2/22/2019 5:30,10791.65,410.02
2/25/2019 5:30,10880.1,410.11
2/26/2019 5:30,10835.3,409.96
2/27/2019 5:30,10806.65,409.96
2/28/2019 5:30,10792.5,410.05
3/1/2019 5:30,10863.5,410.1
3/5/2019 5:30,10987.45,408
3/6/2019 5:30,11053,408.01
3/7/2019 5:30,11058.2,407.9
3/8/2019 5:30,11035.4,407.96
3/11/2019 5:30,11168.05,407.89
3/12/2019 5:30,11301.2,407.99
3/13/2019 5:30,11341.7,407.97
3/14/2019 5:30,11343.25,407.88
3/15/2019 5:30,11426.85,407.96
3/18/2019 5:30,11462.2,407.91
3/19/2019 5:30,11532.4,407.94
3/20/2019 5:30,11521.05,407.97
3/22/2019 5:30,11456.9,408.01
3/25/2019 5:30,11354.25,407.99
3/26/2019 5:30,11483.25,407.93
3/27/2019 5:30,11445.05,408.02
3/28/2019 5:30,11570,407.97
3/29/2019 5:30,11623.9,400.69
4/1/2019 5:30,11669.15,400.59
4/2/2019 5:30,11713.2,400.59
4/3/2019 5:30,11643.95,400.69
4/4/2019 5:30,11598,400.62
4/5/2019 5:30,11665.95,400.62
4/8/2019 5:30,11604.5,400.71
4/9/2019 5:30,11671.95,400.68
4/10/2019 5:30,11584.3,400.7
4/11/2019 5:30,11596.7,400.72
4/12/2019 5:30,11643.45,400.67
4/15/2019 5:30,11690.35,400.63
4/16/2019 5:30,11787.15,400.65
4/18/2019 5:30,11752.8,400.71
4/22/2019 5:30,11594.45,400.64
4/23/2019 5:30,11575.95,400
4/24/2019 5:30,11726.15,400.62
4/25/2019 5:30,11641.8,400.61
4/26/2019 5:30,11754.65,400.64
4/30/2019 5:30,11748.15,400.55
5/2/2019 5:30,11724.75,400.57
5/3/2019 5:30,11712.25,400.56
5/6/2019 5:30,11598.25,400.63
5/7/2019 5:30,11497.9,400.21
5/8/2019 5:30,11359.45,400.26
5/9/2019 5:30,11301.8,400.21
5/10/2019 5:30,11278.9,400.81
5/13/2019 5:30,11148.2,401.01
5/14/2019 5:30,11222.05,401.07
5/15/2019 5:30,11157,401.04
5/16/2019 5:30,11257.1,401.04
5/17/2019 5:30,11407.15,401.1
5/20/2019 5:30,11828.25,401.23
5/21/2019 5:30,11709.1,401.27
5/22/2019 5:30,11737.9,401.71
5/23/2019 5:30,11657.05,401.69
5/24/2019 5:30,11844.1,402.31
5/27/2019 5:30,11924.75,401.78
5/28/2019 5:30,11928.75,401.78
5/29/2019 5:30,11861.1,402.89
5/30/2019 5:30,11945.9,402.9
5/31/2019 5:30,11922.8,404.3
6/3/2019 5:30,12088.55,404.3
6/4/2019 5:30,12021.65,404.36
6/6/2019 5:30,11843.75,404.36
6/7/2019 5:30,11870.65,404.31
6/10/2019 5:30,11922.7,404.3
6/11/2019 5:30,11965.6,404.38
6/12/2019 5:30,11906.2,404.29
6/13/2019 5:30,11914.05,404.41
6/14/2019 5:30,11823.3,404.35
6/17/2019 5:30,11672.15,404.3
6/18/2019 5:30,11691.5,404.41
6/19/2019 5:30,11691.45,404.41
6/20/2019 5:30,11831.75,404.37
6/21/2019 5:30,11724.1,404.42
6/24/2019 5:30,11699.65,404.41
6/25/2019 5:30,11796.45,404.4
6/26/2019 5:30,11847.55,407.27
6/27/2019 5:30,11841.55,407.35
6/28/2019 5:30,11788.85,406.79
7/1/2019 5:30,11865.6,406.77
7/2/2019 5:30,11910.3,406.77
7/3/2019 5:30,11916.75,406.72
7/4/2019 5:30,11946.75,406.77
7/5/2019 5:30,11811.15,406.72
7/8/2019 5:30,11558.6,406.71
7/9/2019 5:30,11555.9,406.75
7/10/2019 5:30,11498.9,407.76
7/11/2019 5:30,11582.9,407.85
7/12/2019 5:30,11552.5,407.78
7/15/2019 5:30,11588.35,409.05
7/16/2019 5:30,11662.6,409.07
7/17/2019 5:30,11687.5,408.94
7/18/2019 5:30,11596.9,409.06
7/19/2019 5:30,11419.25,409
7/22/2019 5:30,11346.2,407.99
7/23/2019 5:30,11331.05,408.03
7/24/2019 5:30,11271.3,408.08
7/25/2019 5:30,11252.15,408.13
7/26/2019 5:30,11284.3,406.93
7/29/2019 5:30,11189.2,405.41
7/30/2019 5:30,11085.4,405.46
7/31/2019 5:30,11118,405.47
8/1/2019 5:30,10980,405.91
8/2/2019 5:30,10997.35,405.96
8/5/2019 5:30,10862.6,405.93
8/6/2019 5:30,10948.25,405.94
8/7/2019 5:30,10855.5,405.96
8/8/2019 5:30,11032.45,405.6
8/9/2019 5:30,11109.65,405.31
8/13/2019 5:30,10925.85,404.21
8/14/2019 5:30,11029.4,404.9
8/16/2019 5:30,11047.8,404.24
8/19/2019 5:30,11053.9,404.16
8/20/2019 5:30,11017,404.15
8/21/2019 5:30,10918.7,404.25
8/22/2019 5:30,10741.35,404.27
8/23/2019 5:30,10829.35,404.23
8/26/2019 5:30,11057.85,404.16
8/27/2019 5:30,11105.35,404.27
8/28/2019 5:30,11046.1,404.17
8/29/2019 5:30,10948.3,404.15
8/30/2019 5:30,11023.25,404.23
9/3/2019 5:30,10797.9,406.85
9/4/2019 5:30,10844.65,407.54
9/5/2019 5:30,10847.9,406.75
9/6/2019 5:30,10946.2,406.77
9/9/2019 5:30,11003.05,406.77
9/11/2019 5:30,11035.7,406.77
9/12/2019 5:30,10982.8,406.77
9/13/2019 5:30,11075.9,406.75
9/16/2019 5:30,11003.5,406.63
9/17/2019 5:30,10817.6,406.68
9/18/2019 5:30,10840.65,406.63
9/19/2019 5:30,10704.8,406.72
9/20/2019 5:30,11274.2,406.72
9/23/2019 5:30,11600.2,406.74
9/24/2019 5:30,11588.2,406.75
9/25/2019 5:30,11440.2,441.37
9/26/2019 5:30,11571.2,441.31
9/27/2019 5:30,11512.4,434.1
9/30/2019 5:30,11474.45,433.98
10/1/2019 5:30,11359.9,434.08
10/3/2019 5:30,11314,433.99
10/4/2019 5:30,11174.75,433.97
10/7/2019 5:30,11126.4,433.95
10/9/2019 5:30,11313.3,432.96
10/10/2019 5:30,11234.55,432.93
10/11/2019 5:30,11305.05,432.98
10/14/2019 5:30,11341.15,432.87
10/15/2019 5:30,11428.3,432.89
10/16/2019 5:30,11464,432.93
10/17/2019 5:30,11586.35,432.97
10/18/2019 5:30,11661.85,432.88
10/22/2019 5:30,11588.35,433.86
10/23/2019 5:30,11604.1,433.8
10/24/2019 5:30,11582.6,433.81
10/25/2019 5:30,11583.9,433.85
10/29/2019 5:30,11786.85,433.82
10/30/2019 5:30,11844.1,433.85
10/31/2019 5:30,11877.45,433.8
11/1/2019 5:30,11890.6,432.86
11/4/2019 5:30,11941.3,432.81
11/5/2019 5:30,11917.2,431.94
11/6/2019 5:30,11966.05,431.83
11/7/2019 5:30,12012.05,432.87
11/8/2019 5:30,11908.15,432.87
11/11/2019 5:30,11913.45,432.9
11/13/2019 5:30,11840.45,433.56
11/14/2019 5:30,11872.1,433.6
11/15/2019 5:30,11895.45,435.41
11/18/2019 5:30,11884.5,435.49
11/19/2019 5:30,11940.1,437.21
11/20/2019 5:30,11999.1,440.66
11/21/2019 5:30,11968.4,429.13
11/22/2019 5:30,11914.4,429.04
11/25/2019 5:30,12073.75,429.06
11/26/2019 5:30,12037.7,429.15
11/27/2019 5:30,12100.7,429.1
11/28/2019 5:30,12151.15,429.07
11/29/2019 5:30,12056.05,429.04
12/2/2019 5:30,12048.2,429.07
12/3/2019 5:30,11994.2,429.13
12/4/2019 5:30,12043.2,429.04
12/5/2019 5:30,12018.4,429.08
12/6/2019 5:30,11921.5,429.14
12/9/2019 5:30,11937.5,429.1
12/10/2019 5:30,11856.8,429.13
12/11/2019 5:30,11910.15,429.04
12/12/2019 5:30,11971.8,429.1
12/13/2019 5:30,12086.7,429.06
12/16/2019 5:30,12053.95,429.12
12/17/2019 5:30,12165,429.1
12/18/2019 5:30,12221.65,429.13
12/19/2019 5:30,12259.7,429.11
12/20/2019 5:30,12271.8,429.08
12/23/2019 5:30,12262.75,429.07
12/24/2019 5:30,12214.55,429.03
12/26/2019 5:30,12126.55,429.11
12/27/2019 5:30,12245.8,429.98
12/30/2019 5:30,12255.85,430.03
12/31/2019 5:30,12168.45,429.98
1/1/2020 5:30,12182.5,
1/2/2020 5:30,12282.2,430.05
1/3/2020 5:30,12226.65,
1/6/2020 5:30,11993.05,430.01
1/7/2020 5:30,12052.95,430
1/8/2020 5:30,12025.35,429.94
1/9/2020 5:30,12215.9,429.99
1/10/2020 5:30,12256.8,429.91
1/13/2020 5:30,12329.55,430.05
1/14/2020 5:30,12362.3,431.19
1/15/2020 5:30,12343.3,431.13
1/16/2020 5:30,12355.5,431.71
1/17/2020 5:30,12352.35,431.75
1/20/2020 5:30,12224.55,436.59
1/21/2020 5:30,12169.85,437.14
1/22/2020 5:30,12106.9,436.6
1/23/2020 5:30,12180.35,436.88
1/24/2020 5:30,12248.25,435.88
1/27/2020 5:30,12119,437.04
1/28/2020 5:30,12055.8,452.38
1/29/2020 5:30,12129.5,452.42
1/30/2020 5:30,12035.8,452.98
1/31/2020 5:30,11962.1,452.94
2/1/2020 5:30,11661.85,452.89
2/3/2020 5:30,11707.9,452.04
2/4/2020 5:30,11979.65,450.87
2/5/2020 5:30,12089.15,446.92
2/6/2020 5:30,12137.95,446.91
2/7/2020 5:30,12098.35,447.59
2/10/2020 5:30,12031.5,447.43
