"DateTime","NIFTY50","NIFTY50 - PB"
"2003-01-01 05:30:00",1100.15,2.41
"2003-01-02 05:30:00",1093.05,2.39
"2003-01-03 05:30:00",1089.6,2.38
"2003-01-06 05:30:00",1084.35,2.37
"2003-01-07 05:30:00",1081.8,2.37
"2003-01-08 05:30:00",1089.35,2.38
"2003-01-09 05:30:00",1097.35,2.4
"2003-01-10 05:30:00",1080.25,2.36
"2003-01-13 05:30:00",1073.75,2.35
"2003-01-14 05:30:00",1078.95,2.36
"2003-01-15 05:30:00",1085,2.37
"2003-01-16 05:30:00",1088.35,2.38
"2003-01-17 05:30:00",1086.5,2.38
"2003-01-20 05:30:00",1076.35,2.35
"2003-01-21 05:30:00",1077.9,2.36
"2003-01-22 05:30:00",1082.9,2.37
"2003-01-23 05:30:00",1070.9,2.34
"2003-01-24 05:30:00",1056.05,2.31
"2003-01-27 05:30:00",1037.65,2.27
"2003-01-28 05:30:00",1046.2,2.29
"2003-01-29 05:30:00",1037.2,2.27
"2003-01-30 05:30:00",1034.6,2.26
"2003-01-31 05:30:00",1041.85,2.28
"2003-02-03 05:30:00",1055.3,2.31
"2003-02-04 05:30:00",1054.8,2.31
"2003-02-05 05:30:00",1047.4,2.29
"2003-02-06 05:30:00",1063.6,2.33
"2003-02-07 05:30:00",1057.5,2.31
"2003-02-10 05:30:00",1048.6,2.29
"2003-02-11 05:30:00",1048,2.29
"2003-02-12 05:30:00",1044.45,2.28
"2003-02-14 05:30:00",1036,2.27
"2003-02-17 05:30:00",1058.2,2.31
"2003-02-18 05:30:00",1059.3,2.32
"2003-02-19 05:30:00",1064.3,2.33
"2003-02-20 05:30:00",1065.6,2.33
"2003-02-21 05:30:00",1066.15,2.33
"2003-02-24 05:30:00",1070.15,2.34
"2003-02-25 05:30:00",1055.55,2.31
"2003-02-26 05:30:00",1049.65,2.3
"2003-02-27 05:30:00",1052.95,2.3
"2003-02-28 05:30:00",1063.4,2.33
"2003-03-03 05:30:00",1058.85,2.32
"2003-03-04 05:30:00",1046.6,2.3
"2003-03-05 05:30:00",1040.7,2.28
"2003-03-06 05:30:00",1031.25,2.26
"2003-03-07 05:30:00",1017.1,2.23
"2003-03-10 05:30:00",1006.7,2.21
"2003-03-11 05:30:00",1014.55,2.23
"2003-03-12 05:30:00",1001.7,2.2
"2003-03-13 05:30:00",999.65,2.19
"2003-03-17 05:30:00",993,2.18
"2003-03-19 05:30:00",1003.9,2.2
"2003-03-20 05:30:00",1025.25,2.25
"2003-03-21 05:30:00",1030.55,2.26
"2003-03-22 05:30:00",1037.15,2.28
"2003-03-24 05:30:00",1013.9,2.23
"2003-03-25 05:30:00",1011.3,2.22
"2003-03-26 05:30:00",1013.85,2.23
"2003-03-27 05:30:00",1002.7,2.2
"2003-03-28 05:30:00",1000.6,2.2
"2003-03-31 05:30:00",978.2,2.15
"2003-04-01 05:30:00",984.3,2.16
"2003-04-02 05:30:00",999.4,2.19
"2003-04-03 05:30:00",1009.15,2.22
"2003-04-04 05:30:00",1016.95,2.23
"2003-04-07 05:30:00",1031.5,2.26
"2003-04-08 05:30:00",1018.1,2.24
"2003-04-09 05:30:00",1004.85,2.21
"2003-04-10 05:30:00",962.2,2.11
"2003-04-11 05:30:00",949.8,2.09
"2003-04-15 05:30:00",951.2,2.09
"2003-04-16 05:30:00",958.65,2.1
"2003-04-17 05:30:00",940.7,2.07
"2003-04-21 05:30:00",947.2,2.08
"2003-04-22 05:30:00",943.5,2.07
"2003-04-23 05:30:00",934.2,2.05
"2003-04-24 05:30:00",929.7,2.04
"2003-04-25 05:30:00",924.3,2.03
"2003-04-28 05:30:00",929.5,2.04
"2003-04-29 05:30:00",932.3,2.05
"2003-04-30 05:30:00",934.05,2.11
"2003-05-02 05:30:00",938.3,2.02
"2003-05-05 05:30:00",945.4,2.04
"2003-05-06 05:30:00",951.85,2.05
"2003-05-07 05:30:00",950.15,2.05
"2003-05-08 05:30:00",941.55,2.03
"2003-05-09 05:30:00",937.85,2.02
"2003-05-12 05:30:00",936,2.02
"2003-05-13 05:30:00",944.2,2.03
"2003-05-14 05:30:00",952.15,2.05
"2003-05-15 05:30:00",959.85,2.07
"2003-05-16 05:30:00",973.1,2.1
"2003-05-19 05:30:00",966.55,2.08
"2003-05-20 05:30:00",971.55,2.09
"2003-05-21 05:30:00",968,2.09
"2003-05-22 05:30:00",963.25,2.08
"2003-05-23 05:30:00",967.9,2.09
"2003-05-26 05:30:00",982.45,2.12
"2003-05-27 05:30:00",976.85,2.13
"2003-05-28 05:30:00",990.8,2.1
"2003-05-29 05:30:00",1002.6,2.16
"2003-05-30 05:30:00",1006.8,2.17
"2003-06-02 05:30:00",1015.15,2.19
"2003-06-03 05:30:00",1010.65,2.18
"2003-06-04 05:30:00",1021.05,2.2
"2003-06-05 05:30:00",1035.05,2.23
"2003-06-06 05:30:00",1046.4,2.25
"2003-06-09 05:30:00",1052.1,2.27
"2003-06-10 05:30:00",1037.8,2.24
"2003-06-11 05:30:00",1044.1,2.25
"2003-06-12 05:30:00",1051.3,2.27
"2003-06-13 05:30:00",1056.2,2.28
"2003-06-16 05:30:00",1051.8,2.27
"2003-06-17 05:30:00",1081.95,2.33
"2003-06-18 05:30:00",1086.75,2.34
"2003-06-19 05:30:00",1092.55,2.35
"2003-06-20 05:30:00",1100.25,2.37
"2003-06-23 05:30:00",1089.2,2.35
"2003-06-24 05:30:00",1085.35,2.34
"2003-06-25 05:30:00",1106.65,2.38
"2003-06-26 05:30:00",1116.35,2.41
"2003-06-27 05:30:00",1125.55,2.42
"2003-06-30 05:30:00",1134.15,2.44
"2003-07-01 05:30:00",1130.7,2.44
"2003-07-02 05:30:00",1133.8,2.44
"2003-07-03 05:30:00",1144.65,2.47
"2003-07-04 05:30:00",1138.45,2.45
"2003-07-07 05:30:00",1140.55,2.46
"2003-07-08 05:30:00",1145.9,2.47
"2003-07-09 05:30:00",1141.05,2.46
"2003-07-10 05:30:00",1162.35,2.5
"2003-07-11 05:30:00",1161.65,2.5
"2003-07-14 05:30:00",1171.5,2.52
"2003-07-15 05:30:00",1159.85,2.5
"2003-07-16 05:30:00",1168.75,2.52
"2003-07-17 05:30:00",1152,2.48
"2003-07-18 05:30:00",1140,2.46
"2003-07-21 05:30:00",1115.8,2.4
"2003-07-22 05:30:00",1109.2,2.39
"2003-07-23 05:30:00",1119.05,2.41
"2003-07-24 05:30:00",1139.45,2.45
"2003-07-25 05:30:00",1162.75,2.51
"2003-07-28 05:30:00",1169.2,2.52
"2003-07-29 05:30:00",1174.75,2.53
"2003-07-30 05:30:00",1183,2.55
"2003-07-31 05:30:00",1185.85,2.55
"2003-08-01 05:30:00",1195.75,2.58
"2003-08-04 05:30:00",1203.6,2.59
"2003-08-05 05:30:00",1184.45,2.55
"2003-08-06 05:30:00",1171.05,2.52
"2003-08-07 05:30:00",1196.95,2.57
"2003-08-08 05:30:00",1222.65,2.63
"2003-08-11 05:30:00",1232.85,2.65
"2003-08-12 05:30:00",1234.75,2.65
"2003-08-13 05:30:00",1246.9,2.68
"2003-08-14 05:30:00",1247.75,2.68
"2003-08-18 05:30:00",1281.4,2.76
"2003-08-19 05:30:00",1277.7,2.75
"2003-08-20 05:30:00",1287.4,2.77
"2003-08-21 05:30:00",1300.95,2.8
"2003-08-22 05:30:00",1311.15,2.82
"2003-08-25 05:30:00",1271.1,2.73
"2003-08-26 05:30:00",1318.2,2.83
"2003-08-27 05:30:00",1340.3,2.88
"2003-08-28 05:30:00",1341.05,2.88
"2003-08-29 05:30:00",1356.55,2.92
"2003-09-01 05:30:00",1375.95,2.96
"2003-09-02 05:30:00",1385.45,2.98
"2003-09-03 05:30:00",1359.35,2.92
"2003-09-04 05:30:00",1372.7,2.95
"2003-09-05 05:30:00",1398.4,3.01
"2003-09-08 05:30:00",1417.35,3.05
"2003-09-09 05:30:00",1407.05,3.03
"2003-09-10 05:30:00",1409.55,3.03
"2003-09-11 05:30:00",1403.15,3.02
"2003-09-12 05:30:00",1372.1,2.95
"2003-09-15 05:30:00",1329.25,2.86
"2003-09-16 05:30:00",1357.95,2.92
"2003-09-17 05:30:00",1341.6,2.88
"2003-09-18 05:30:00",1302.35,2.8
"2003-09-19 05:30:00",1322.15,2.84
"2003-09-22 05:30:00",1302.9,2.8
"2003-09-23 05:30:00",1328.2,2.86
"2003-09-24 05:30:00",1372.05,2.95
"2003-09-25 05:30:00",1357.2,2.92
"2003-09-26 05:30:00",1386.95,2.98
"2003-09-29 05:30:00",1399.95,3.01
"2003-09-30 05:30:00",1417.1,3.05
"2003-10-01 05:30:00",1420.85,3.06
"2003-10-03 05:30:00",1449.3,3.12
"2003-10-06 05:30:00",1478.9,3.18
"2003-10-07 05:30:00",1477.85,3.18
"2003-10-08 05:30:00",1478.6,3.18
"2003-10-09 05:30:00",1502.1,3.23
"2003-10-10 05:30:00",1523.1,3.28
"2003-10-13 05:30:00",1546.75,3.33
"2003-10-14 05:30:00",1520.8,3.27
"2003-10-15 05:30:00",1537,3.3
"2003-10-16 05:30:00",1555.7,3.35
"2003-10-17 05:30:00",1569.45,3.37
"2003-10-20 05:30:00",1542.7,3.32
"2003-10-21 05:30:00",1506.5,3.24
"2003-10-22 05:30:00",1494.1,3.21
"2003-10-23 05:30:00",1470.45,3.16
"2003-10-24 05:30:00",1506.05,3.24
"2003-10-25 05:30:00",1521.95,3.27
"2003-10-27 05:30:00",1485.3,3.19
"2003-10-28 05:30:00",1481.75,3.19
"2003-10-29 05:30:00",1498.45,3.22
"2003-10-30 05:30:00",1516.85,3.26
"2003-10-31 05:30:00",1555.9,3.35
"2003-11-03 05:30:00",1601.65,3.45
"2003-11-04 05:30:00",1618.7,3.48
"2003-11-05 05:30:00",1609.15,3.46
"2003-11-06 05:30:00",1612.2,3.47
"2003-11-07 05:30:00",1592.05,3.42
"2003-11-10 05:30:00",1594.5,3.43
"2003-11-11 05:30:00",1601.15,3.44
"2003-11-12 05:30:00",1603.8,3.45
"2003-11-13 05:30:00",1579.95,3.4
"2003-11-14 05:30:00",1550.45,3.34
"2003-11-15 05:30:00",1562.8,3.36
"2003-11-17 05:30:00",1579.9,3.4
"2003-11-18 05:30:00",1564.4,3.37
"2003-11-19 05:30:00",1540.6,3.31
"2003-11-20 05:30:00",1522.3,3.27
"2003-11-21 05:30:00",1540.7,3.31
"2003-11-24 05:30:00",1543.9,3.32
"2003-11-25 05:30:00",1568.65,3.37
"2003-11-27 05:30:00",1598.35,3.44
"2003-11-28 05:30:00",1615.25,3.47
"2003-12-01 05:30:00",1657.65,3.57
"2003-12-02 05:30:00",1658.5,3.57
"2003-12-03 05:30:00",1670.5,3.59
"2003-12-04 05:30:00",1675.2,3.6
"2003-12-05 05:30:00",1645.8,3.54
"2003-12-08 05:30:00",1646.25,3.54
"2003-12-09 05:30:00",1675.85,3.61
"2003-12-10 05:30:00",1686.9,3.63
"2003-12-11 05:30:00",1695.4,3.65
"2003-12-12 05:30:00",1698.9,3.66
"2003-12-15 05:30:00",1723.95,3.71
"2003-12-16 05:30:00",1736.25,3.74
"2003-12-17 05:30:00",1733.25,3.73
"2003-12-18 05:30:00",1756.1,3.78
"2003-12-19 05:30:00",1778.55,3.83
"2003-12-22 05:30:00",1789.15,3.85
"2003-12-23 05:30:00",1780.3,3.83
"2003-12-24 05:30:00",1808.7,3.89
"2003-12-26 05:30:00",1837.05,3.95
"2003-12-29 05:30:00",1874.05,4.03
"2003-12-30 05:30:00",1873.25,4.03
"2003-12-31 05:30:00",1879.75,4.05
"2004-01-01 05:30:00",1912.25,4.12
"2004-01-02 05:30:00",1946.05,4.19
"2004-01-05 05:30:00",1955,4.21
"2004-01-06 05:30:00",1926.7,4.15
"2004-01-07 05:30:00",1916.75,4.12
"2004-01-08 05:30:00",1968.55,4.24
"2004-01-09 05:30:00",1971.9,4.24
"2004-01-12 05:30:00",1945.6,4.19
"2004-01-13 05:30:00",1963.6,4.23
"2004-01-14 05:30:00",1982.15,4.27
"2004-01-15 05:30:00",1944.45,4.18
"2004-01-16 05:30:00",1900.65,4.09
"2004-01-19 05:30:00",1935.35,4.17
"2004-01-20 05:30:00",1893.25,4.07
"2004-01-21 05:30:00",1824.6,3.93
"2004-01-22 05:30:00",1770.5,3.81
"2004-01-23 05:30:00",1847.55,3.98
"2004-01-27 05:30:00",1904.7,4.1
"2004-01-28 05:30:00",1863.1,4.01
"2004-01-29 05:30:00",1843.6,3.97
"2004-01-30 05:30:00",1809.75,3.9
"2004-02-03 05:30:00",1769,3.81
"2004-02-04 05:30:00",1822.2,3.93
"2004-02-05 05:30:00",1804.5,3.89
"2004-02-06 05:30:00",1833.65,3.95
"2004-02-09 05:30:00",1880.7,4.06
"2004-02-10 05:30:00",1880.75,4.06
"2004-02-11 05:30:00",1891.5,4.08
"2004-02-12 05:30:00",1885.3,4.07
"2004-02-13 05:30:00",1913.6,4.13
"2004-02-16 05:30:00",1913.55,4.13
"2004-02-17 05:30:00",1920.1,4.15
"2004-02-18 05:30:00",1916.45,4.14
"2004-02-19 05:30:00",1858.3,4.01
"2004-02-20 05:30:00",1852.65,4
"2004-02-23 05:30:00",1808.2,3.91
"2004-02-24 05:30:00",1821.35,3.93
"2004-02-25 05:30:00",1786.8,3.86
"2004-02-26 05:30:00",1765.8,3.81
"2004-02-27 05:30:00",1800.3,3.89
"2004-03-01 05:30:00",1852.7,4.26
"2004-03-03 05:30:00",1860.4,3.67
"2004-03-04 05:30:00",1843.85,3.64
"2004-03-05 05:30:00",1867.7,3.68
"2004-03-08 05:30:00",1885.25,3.72
"2004-03-09 05:30:00",1866.05,3.68
"2004-03-10 05:30:00",1844.35,3.64
"2004-03-11 05:30:00",1805.4,3.56
"2004-03-12 05:30:00",1812.2,3.58
"2004-03-15 05:30:00",1763.4,3.48
"2004-03-16 05:30:00",1749.35,3.45
"2004-03-17 05:30:00",1749.85,3.45
"2004-03-18 05:30:00",1716.65,3.39
"2004-03-19 05:30:00",1725.1,3.4
"2004-03-22 05:30:00",1685,3.32
"2004-03-23 05:30:00",1696.4,3.35
"2004-03-24 05:30:00",1692.1,3.34
"2004-03-25 05:30:00",1704.45,3.36
"2004-03-26 05:30:00",1747.5,3.45
"2004-03-29 05:30:00",1762.05,3.48
"2004-03-30 05:30:00",1750.15,3.45
"2004-03-31 05:30:00",1771.9,3.5
"2004-04-01 05:30:00",1819.65,3.59
"2004-04-02 05:30:00",1841.1,3.64
"2004-04-05 05:30:00",1856.6,3.67
"2004-04-06 05:30:00",1851.15,3.66
"2004-04-07 05:30:00",1848.7,3.65
"2004-04-08 05:30:00",1853.55,3.66
"2004-04-12 05:30:00",1838.2,3.61
"2004-04-13 05:30:00",1878.45,3.69
"2004-04-15 05:30:00",1861.95,3.65
"2004-04-16 05:30:00",1868.95,3.67
"2004-04-17 05:30:00",1868.1,3.67
"2004-04-19 05:30:00",1844.05,3.62
"2004-04-20 05:30:00",1844.25,3.62
"2004-04-21 05:30:00",1873.35,3.68
"2004-04-22 05:30:00",1889.55,3.71
"2004-04-23 05:30:00",1892.45,3.73
"2004-04-27 05:30:00",1817.25,3.58
"2004-04-28 05:30:00",1816.55,3.58
"2004-04-29 05:30:00",1808.95,3.56
"2004-04-30 05:30:00",1796.1,3.54
"2004-05-03 05:30:00",1766.7,3.48
"2004-05-04 05:30:00",1793.1,3.53
"2004-05-05 05:30:00",1809.9,3.57
"2004-05-06 05:30:00",1832.8,3.61
"2004-05-07 05:30:00",1804.45,3.56
"2004-05-10 05:30:00",1769.1,3.49
"2004-05-11 05:30:00",1699.45,3.35
"2004-05-12 05:30:00",1711.1,3.37
"2004-05-13 05:30:00",1717.5,3.39
"2004-05-14 05:30:00",1582.4,3.12
"2004-05-17 05:30:00",1388.75,2.74
"2004-05-18 05:30:00",1503.95,2.97
"2004-05-19 05:30:00",1567.85,3.09
"2004-05-20 05:30:00",1543.85,3.04
"2004-05-21 05:30:00",1560.2,3.08
"2004-05-24 05:30:00",1608.85,3.15
"2004-05-25 05:30:00",1606.7,3.14
"2004-05-26 05:30:00",1598.8,3.13
"2004-05-27 05:30:00",1586.4,3.1
"2004-05-28 05:30:00",1508.75,2.95
"2004-05-31 05:30:00",1483.6,2.84
"2004-06-01 05:30:00",1507.9,2.89
"2004-06-02 05:30:00",1535.2,2.94
"2004-06-03 05:30:00",1495.1,2.87
"2004-06-04 05:30:00",1521.1,2.92
"2004-06-07 05:30:00",1542.55,2.96
"2004-06-08 05:30:00",1550.55,2.97
"2004-06-09 05:30:00",1548.3,2.97
"2004-06-10 05:30:00",1544.75,2.96
"2004-06-11 05:30:00",1508.45,2.89
"2004-06-14 05:30:00",1481.35,2.84
"2004-06-15 05:30:00",1501,2.88
"2004-06-16 05:30:00",1494.75,2.87
"2004-06-17 05:30:00",1512.05,2.9
"2004-06-18 05:30:00",1491.2,2.86
"2004-06-21 05:30:00",1482,2.84
"2004-06-22 05:30:00",1474.7,2.83
"2004-06-23 05:30:00",1446.1,2.77
"2004-06-24 05:30:00",1470.75,2.82
"2004-06-25 05:30:00",1488.5,2.85
"2004-06-28 05:30:00",1514.35,2.84
"2004-06-29 05:30:00",1518.3,2.85
"2004-06-30 05:30:00",1505.6,2.83
"2004-07-01 05:30:00",1537.2,2.89
"2004-07-02 05:30:00",1537.5,2.89
"2004-07-05 05:30:00",1526.85,2.87
"2004-07-06 05:30:00",1558.25,2.93
"2004-07-07 05:30:00",1566.8,2.94
"2004-07-08 05:30:00",1518.15,2.85
"2004-07-09 05:30:00",1553.2,2.92
"2004-07-12 05:30:00",1556.95,2.83
"2004-07-13 05:30:00",1539.3,2.8
"2004-07-14 05:30:00",1522.75,2.77
"2004-07-15 05:30:00",1539.4,2.8
"2004-07-16 05:30:00",1558.8,2.83
"2004-07-19 05:30:00",1571.6,2.86
"2004-07-20 05:30:00",1566.1,2.85
"2004-07-21 05:30:00",1581.4,2.88
"2004-07-22 05:30:00",1598.1,2.91
"2004-07-23 05:30:00",1601.6,2.91
"2004-07-26 05:30:00",1618,2.95
"2004-07-27 05:30:00",1600.75,2.92
"2004-07-28 05:30:00",1594.15,2.91
"2004-07-29 05:30:00",1618.7,2.93
"2004-07-30 05:30:00",1632.3,2.95
"2004-08-02 05:30:00",1639.05,2.96
"2004-08-03 05:30:00",1630.6,2.95
"2004-08-04 05:30:00",1626.55,2.94
"2004-08-05 05:30:00",1654.95,2.99
"2004-08-06 05:30:00",1633.4,2.95
"2004-08-09 05:30:00",1642.6,2.97
"2004-08-10 05:30:00",1652.15,2.99
"2004-08-11 05:30:00",1621.6,2.93
"2004-08-12 05:30:00",1607.2,2.91
"2004-08-13 05:30:00",1598.2,2.89
"2004-08-16 05:30:00",1599.15,2.89
"2004-08-17 05:30:00",1604.35,2.9
"2004-08-18 05:30:00",1581.8,2.86
"2004-08-19 05:30:00",1609.2,2.91
"2004-08-20 05:30:00",1590.35,2.87
"2004-08-23 05:30:00",1578.2,2.85
"2004-08-24 05:30:00",1591.6,2.88
"2004-08-25 05:30:00",1595.7,2.88
"2004-08-26 05:30:00",1610.75,2.91
"2004-08-27 05:30:00",1609,2.91
"2004-08-30 05:30:00",1628.45,2.94
"2004-08-31 05:30:00",1631.75,2.95
"2004-09-01 05:30:00",1635.45,2.96
"2004-09-02 05:30:00",1629.3,2.94
"2004-09-03 05:30:00",1634.1,2.95
"2004-09-06 05:30:00",1644,2.97
"2004-09-07 05:30:00",1650.15,2.98
"2004-09-08 05:30:00",1656.25,2.99
"2004-09-09 05:30:00",1649,2.98
"2004-09-10 05:30:00",1668.75,3.02
"2004-09-13 05:30:00",1675.2,3.03
"2004-09-14 05:30:00",1685.55,3.05
"2004-09-15 05:30:00",1683.2,3.04
"2004-09-16 05:30:00",1705.7,3.08
"2004-09-17 05:30:00",1733.65,3.13
"2004-09-20 05:30:00",1728.8,3.13
"2004-09-21 05:30:00",1750.2,3.16
"2004-09-22 05:30:00",1753.9,3.17
"2004-09-23 05:30:00",1726.15,3.12
"2004-09-24 05:30:00",1722.5,3.11
"2004-09-27 05:30:00",1717.5,3.1
"2004-09-28 05:30:00",1700.25,3.07
"2004-09-29 05:30:00",1727.95,3.12
"2004-09-30 05:30:00",1745.5,3.16
"2004-10-01 05:30:00",1775.15,3.21
"2004-10-04 05:30:00",1805.65,3.11
"2004-10-05 05:30:00",1812.45,3.13
"2004-10-06 05:30:00",1794.9,3.1
"2004-10-07 05:30:00",1815.7,3.13
"2004-10-08 05:30:00",1820.2,3.14
"2004-10-09 05:30:00",1817.8,3.14
"2004-10-11 05:30:00",1807.75,3.12
"2004-10-12 05:30:00",1786.9,3.08
"2004-10-14 05:30:00",1794.75,3.1
"2004-10-15 05:30:00",1795,3.1
"2004-10-18 05:30:00",1786,3.08
"2004-10-19 05:30:00",1808.4,3.12
"2004-10-20 05:30:00",1790.05,3.09
"2004-10-21 05:30:00",1779.75,3.07
"2004-10-25 05:30:00",1757.25,3.03
"2004-10-26 05:30:00",1781.05,3.07
"2004-10-27 05:30:00",1783.85,3.08
"2004-10-28 05:30:00",1800.1,3.1
"2004-10-29 05:30:00",1786.9,3.08
"2004-11-01 05:30:00",1797.75,3.1
"2004-11-02 05:30:00",1813.7,3.13
"2004-11-03 05:30:00",1837.4,3.17
"2004-11-04 05:30:00",1834.85,3.17
"2004-11-05 05:30:00",1852.3,3.2
"2004-11-08 05:30:00",1862.8,3.21
"2004-11-09 05:30:00",1858.75,3.21
"2004-11-10 05:30:00",1876.1,3.24
"2004-11-11 05:30:00",1870.55,3.23
"2004-11-12 05:30:00",1872.95,3.23
"2004-11-16 05:30:00",1879,3.24
"2004-11-17 05:30:00",1888.65,3.26
"2004-11-18 05:30:00",1892.05,3.26
"2004-11-19 05:30:00",1872.35,3.23
"2004-11-22 05:30:00",1873.35,3.23
"2004-11-23 05:30:00",1892.6,3.27
"2004-11-24 05:30:00",1904.05,3.29
"2004-11-25 05:30:00",1901.05,3.28
"2004-11-29 05:30:00",1939.65,3.35
"2004-11-30 05:30:00",1958.8,3.38
"2004-12-01 05:30:00",1962.05,3.39
"2004-12-02 05:30:00",1999,3.45
"2004-12-03 05:30:00",1996.2,3.45
"2004-12-06 05:30:00",1993.15,3.44
"2004-12-07 05:30:00",1992.7,3.44
"2004-12-08 05:30:00",1977.95,3.42
"2004-12-09 05:30:00",1989.95,3.44
"2004-12-10 05:30:00",1969,3.41
"2004-12-13 05:30:00",1985.35,3.44
"2004-12-14 05:30:00",2006.8,3.47
"2004-12-15 05:30:00",2028.7,3.51
"2004-12-16 05:30:00",2033.2,3.52
"2004-12-17 05:30:00",2012.1,3.48
"2004-12-20 05:30:00",2026.85,3.51
"2004-12-21 05:30:00",2044.65,3.54
"2004-12-22 05:30:00",2035.35,3.53
"2004-12-23 05:30:00",2045.15,3.55
"2004-12-24 05:30:00",2062.7,3.58
"2004-12-27 05:30:00",2062.6,3.58
"2004-12-28 05:30:00",2071.35,3.59
"2004-12-29 05:30:00",2069.6,3.59
"2004-12-30 05:30:00",2059.8,3.57
"2004-12-31 05:30:00",2080.5,3.61
"2005-01-03 05:30:00",,3.67
"2005-01-04 05:30:00",,3.65
"2005-01-05 05:30:00",,3.52
"2005-01-06 05:30:00",,3.47
"2005-01-07 05:30:00",,3.49
"2005-01-10 05:30:00",,3.44
"2005-01-11 05:30:00",,3.39
"2005-01-12 05:30:00",,3.32
"2005-01-13 05:30:00",,3.39
"2005-01-14 05:30:00",,3.35
"2005-01-17 05:30:00",,3.35
"2005-01-18 05:30:00",,3.36
"2005-01-19 05:30:00",,3.34
"2005-01-20 05:30:00",,3.34
"2005-01-24 05:30:00",,3.31
"2005-01-25 05:30:00",,3.35
"2005-01-27 05:30:00",,3.39
"2005-01-28 05:30:00",,3.49
"2005-01-31 05:30:00",,3.57
"2005-02-01 05:30:00",,3.58
"2005-02-02 05:30:00",,3.56
"2005-02-03 05:30:00",,3.61
"2005-02-04 05:30:00",,3.61
"2005-02-07 05:30:00",,3.57
"2005-02-08 05:30:00",,3.57
"2005-02-09 05:30:00",,3.59
"2005-02-10 05:30:00",,3.58
"2005-02-11 05:30:00",,3.61
"2005-02-14 05:30:00",,3.64
"2005-02-15 05:30:00",,3.63
"2005-02-16 05:30:00",,3.59
"2005-02-17 05:30:00",,3.58
"2005-02-18 05:30:00",,3.57
"2005-02-21 05:30:00",,3.55
"2005-02-22 05:30:00",,3.57
"2005-02-23 05:30:00",,3.57
"2005-02-24 05:30:00",,3.57
"2005-02-25 05:30:00",,3.84
"2005-02-28 05:30:00",,3.92
"2005-03-01 05:30:00",,3.89
"2005-03-02 05:30:00",,3.9
"2005-03-03 05:30:00",,3.97
"2005-03-04 05:30:00",,4.01
"2005-03-07 05:30:00",,4.03
"2005-03-08 05:30:00",,4.05
"2005-03-09 05:30:00",,4.03
"2005-03-10 05:30:00",,4.04
"2005-03-11 05:30:00",,4.02
"2005-03-14 05:30:00",,4
"2005-03-15 05:30:00",,3.97
"2005-03-16 05:30:00",,3.96
"2005-03-17 05:30:00",,3.91
"2005-03-18 05:30:00",,3.93
"2005-03-21 05:30:00",,3.91
"2005-03-22 05:30:00",,3.85
"2005-03-23 05:30:00",,3.78
"2005-03-24 05:30:00",,3.76
"2005-03-28 05:30:00",,3.8
"2005-03-29 05:30:00",,3.71
"2005-03-30 05:30:00",,3.74
"2005-03-31 05:30:00",,3.82
"2005-04-01 05:30:00",,3.88
"2005-04-04 05:30:00",,3.86
"2005-04-05 05:30:00",,3.84
"2005-04-06 05:30:00",,3.87
"2005-04-07 05:30:00",,3.84
"2005-04-08 05:30:00",,3.8
"2005-04-11 05:30:00",,3.76
"2005-04-12 05:30:00",,3.82
"2005-04-13 05:30:00",,3.79
"2005-04-15 05:30:00",,3.66
"2005-04-18 05:30:00",,3.61
"2005-04-19 05:30:00",,3.57
"2005-04-20 05:30:00",,3.61
"2005-04-21 05:30:00",,3.65
"2005-04-22 05:30:00",,3.68
"2005-04-25 05:30:00",,3.69
"2005-04-26 05:30:00",,3.66
"2005-04-27 05:30:00",,3.62
"2005-04-28 05:30:00",,3.63
"2005-04-29 05:30:00",,3.56
"2005-05-02 05:30:00",,3.59
"2005-05-03 05:30:00",,3.59
"2005-05-04 05:30:00",,3.63
"2005-05-05 05:30:00",,3.67
"2005-05-06 05:30:00",,3.7
"2005-05-09 05:30:00",,3.74
"2005-05-10 05:30:00",,3.73
"2005-05-11 05:30:00",,3.72
"2005-05-12 05:30:00",,3.73
"2005-05-13 05:30:00",,3.72
"2005-05-16 05:30:00",,3.77
"2005-05-17 05:30:00",,3.73
"2005-05-18 05:30:00",,3.72
"2005-05-19 05:30:00",,3.73
"2005-05-20 05:30:00",,3.73
"2005-05-23 05:30:00",,3.77
"2005-05-24 05:30:00",,3.8
"2005-05-25 05:30:00",,3.83
"2005-05-26 05:30:00",,3.89
"2005-05-27 05:30:00",,3.89
"2005-05-30 05:30:00",,3.88
"2005-05-31 05:30:00",,3.91
"2005-06-01 05:30:00",,3.91
"2005-06-02 05:30:00",,3.87
"2005-06-03 05:30:00",,3.93
"2005-06-04 05:30:00",,3.92
"2005-06-06 05:30:00",,3.92
"2005-06-07 05:30:00",,3.93
"2005-06-08 05:30:00",,3.96
"2005-06-09 05:30:00",,3.94
"2005-06-10 05:30:00",,3.92
"2005-06-13 05:30:00",,3.79
"2005-06-14 05:30:00",,3.81
"2005-06-15 05:30:00",,3.84
"2005-06-16 05:30:00",,3.83
"2005-06-17 05:30:00",,3.83
"2005-06-20 05:30:00",,3.87
"2005-06-21 05:30:00",,3.92
"2005-06-22 05:30:00",,3.95
"2005-06-23 05:30:00",,3.94
"2005-06-24 05:30:00",,3.96
"2005-06-27 05:30:00",,3.94
"2005-06-28 05:30:00",,3.89
"2005-06-29 05:30:00",,3.93
