Date, Market Mood Index, Nifty Index
23/04/2021,34.32734048752947,14341.35
22/04/2021,28.3437021069126,14406.15
20/04/2021,24.65628117537636,14296.4
19/04/2021,31.845930036796616,14359.45
16/04/2021,35.467604237536285,14617.85
15/04/2021,32.736597584085736,14581.45
13/04/2021,28.80020938764507,14504.8
12/04/2021,27.871048373391353,14310.8
09/04/2021,35.906634721567706,14834.85
08/04/2021,36.21656093974279,14873.8
07/04/2021,40.382140973613744,14819.05
06/04/2021,41.82713334528566,14683.5
05/04/2021,46.27274444092382,14637.8
01/04/2021,45.13871938589634,14867.35
31/03/2021,47.35535153866904,14690.7
30/03/2021,45.69646992672326,14845.1
26/03/2021,23.09120949531874,14507.3
25/03/2021,13.904135206977719,14324.9
24/03/2021,26.57902899109676,14549.4
23/03/2021,29.694040059990098,14814.75
22/03/2021,23.17698959312071,14736.4
19/03/2021,29.56329413328117,14744
18/03/2021,35.36324872646793,14557.85
17/03/2021,30.4728681847634,14721.3
16/03/2021,34.27754724588547,14910.45
15/03/2021,36.89983063434333,14929.5
10/03/2021,35.14679753601207,15174.8
09/03/2021,26.98827151071687,15098.4
08/03/2021,24.130123252823758,14956.2
05/03/2021,18.143137292769765,14938.1
04/03/2021,35.741871753523625,15080.75
03/03/2021,42.508909336565836,15245.6
02/03/2021,35.94230632166328,14919.1
01/03/2021,26.7126296405152,14761.55
26/02/2021,34.126048779732876,14529.15
25/02/2021,39.39149511775221,15097.35
24/02/2021,29.388145388762922,14836.7
23/02/2021,24.890781720194283,14707.8
22/02/2021,25.9225818448843,14675.7
19/02/2021,39.9089752838591,14981.75
18/02/2021,52.0719288704984,15118.95
17/02/2021,50.1095791589892,15208.9
16/02/2021,47.62825728089,15313.45
15/02/2021,44.4530285730298,15314.7
12/02/2021,40.9258602181519,15163.3
11/02/2021,38.2978662034411,15173.3
10/02/2021,37.526545027558,14924.25
09/02/2021,37.1920319849948,14924.25
08/02/2021,35.7353329023216,14924.25
05/02/2021,38.9353640054324,14924.25
04/02/2021,43.1048931922707,14895.65
03/02/2021,43.2097953162599,14789.95
02/02/2021,38.4613882306949,14647.85
01/02/2021,26.7311677460854,14281.2
29/01/2021,21.4222400059985,13634.6
28/01/2021,22.5557213216448,13817.55
27/01/2021,24.4402076250088,13967.5
25/01/2021,26.6550014728459,14238.9
22/01/2021,32.3922152244964,14371.9
21/01/2021,47.9056678667751,14590.35
20/01/2021,51.04,14521.15
19/01/2021,45.1704372686677,14521.15
18/01/2021,44.6085434514875,14281.3
15/01/2021,50.2717386664412,14433.7
14/01/2021,53.1461904146461,14595.6
13/01/2021,63.454730084731,14564.85
12/01/2021,65.6964626416512,14563.45
11/01/2021,61.3475072691201,14484.75
08/01/2021,66.6099900130249,14347.25
07/01/2021,66.0222496991919,14137.35
06/01/2021,65.5549660105762,14146.25
05/01/2021,71.5723683357792,14199.5
04/01/2021,76.3397154617807,14132.9
01/01/2021,73.0949468041568,14018.5
31/12/2020,63.200941585384,13981.75
30/12/2020,59.5863421071322,13981.95
29/12/2020,61.8416430754439,13932.6
28/12/2020,56.8952553489876,13873.2
24/12/2020,51.1116027279166,13743.75
23/12/2020,49.8604382694252,13601.1
22/12/2020,40.2668977803768,13466.3
21/12/2020,47.5440691612404,13328.4
18/12/2020,63.0288391054747,13760.55
17/12/2020,64.7824350391808,13740.7
16/12/2020,61.7752621889178,13682.7
15/12/2020,59.7374964617998,13567.85
14/12/2020,62.8531908819947,13558.15
11/12/2020,67.5666878303153,13513.85
10/12/2020,71.6250420793893,13478.3
09/12/2020,77.2434885127188,13529.1
08/12/2020,81.8005042103761,13392.95
07/12/2020,81.3995941871573,13355.75
04/12/2020,82.7559389177814,13258.55
03/12/2020,83.8669089803269,13133.9
02/12/2020,85.623554555133,13113.75
01/12/2020,83.8421384949332,13109.05
27/11/2020,77.3305942476557,12968.95
26/11/2020,66.4477924966609,12987
25/11/2020,65.3937558339547,12858.4
24/11/2020,75.7604839266056,13055.15
23/11/2020,79.8338799575274,12926.45
20/11/2020,80.1063392984421,12859.05
19/11/2020,81.8376619602344,12771.7
18/11/2020,85.4055151198474,12938.25
17/11/2020,85.4868565266759,12874.2
14/11/2020,85.3026873030914,12719.95
13/11/2020,84.5220492120442,12719.95
12/11/2020,79.032896142523,12690.8
11/11/2020,71.8933521179724,12749.15
10/11/2020,73.0917331317902,12631.1
09/11/2020,73.3015615367803,12461.05
06/11/2020,57.7620858979616,12263.55
05/11/2020,42.269796757804,12120.3
04/11/2020,30.9680258867808,11908.5
03/11/2020,30.9728366702563,11813.5
02/11/2020,32.9364825117443,11669.15
30/10/2020,29.1723635337604,11642.4
29/10/2020,25.1291889049881,11670.8
28/10/2020,28.2656505355045,11729.6
27/10/2020,33.6969608412368,11889.4
26/10/2020,35.9217646444177,11767.75
23/10/2020,46.1779858761408,11930.35
22/10/2020,44.0561762823199,11896.45
21/10/2020,44.9222132332854,11937.65
20/10/2020,46.3213934385495,11896.8
19/10/2020,46.766578405428,11873.05
16/10/2020,43.0394903743694,11762.45
15/10/2020,49.1346876291736,11680.35
14/10/2020,55.7395733455374,11971.05
13/10/2020,52.1207449648896,11934.5
12/10/2020,59.0489448797379,11930.95
09/10/2020,65.9136826191324,11914.2
08/10/2020,63.1735951927721,11834.6
07/10/2020,57.1444163119462,11738.85
06/10/2020,50.0458097781081,11662.4
05/10/2020,46.374116119904,11503.35
01/10/2020,37.830343909168,11416.95
30/09/2020,30.1756508912419,11247.55
30/09/2020,28.4780614248537,11247.55
29/09/2020,35.8814585280173,11222.4
28/09/2020,40.2369853302263,11227.55
25/09/2020,23.9469778465794,11050.25
24/09/2020,17.2520074536906,10805.55
23/09/2020,22.913379322701,11131.85
22/09/2020,21.7784331502355,11153.65
21/09/2020,31.9982647054459,11250.55
18/09/2020,39.1181162776138,11504.95
17/09/2020,35.6751154986098,11516.1
16/09/2020,41.6749054750532,11604.55
15/09/2020,41.9207194519278,11521.8
14/09/2020,39.0388874627746,11440.05
11/09/2020,38.3827214094899,11464.45
10/09/2020,31.3206155096401,11449.25
09/09/2020,29.2744127341268,11278
08/09/2020,38.1928394349917,11317.35
07/09/2020,35.3879681106799,11355.05
04/09/2020,41.4096301642403,11333.85
03/09/2020,56.5244356289043,11527.45
02/09/2020,43.5948828522,11535
01/09/2020,44.3632845246681,11470.25
31/08/2020,61.3471023041703,11387.5
28/08/2020,69.1029441820939,11647.6
27/08/2020,68.6805238196425,11559.25
26/08/2020,70.0466585886475,11549.6
25/08/2020,71.6713224482158,11472.25
24/08/2020,69.9805904501371,11466.45
21/08/2020,67.79690820676,11371.6
20/08/2020,72.3737782807838,11312.2
19/08/2020,75.5861120917504,11408.4
18/08/2020,71.0055454954694,11385.35
17/08/2020,66.6183561363707,11247.1
14/08/2020,59.8619305742923,11178.4
13/08/2020,64.1346364672283,11300.45
12/08/2020,64.7759375254884,11308.4
11/08/2020,68.0353599650851,11322.5
10/08/2020,70.4826810504075,11270.15
07/08/2020,66.5101813175695,11214.05
06/08/2020,62.8054301101932,11200.15
05/08/2020,63.5649923135622,11101.65
04/08/2020,66.2929633675875,11095.25
03/08/2020,70.7813282662815,10891.6
31/07/2020,68.5511500229049,11073.45
30/07/2020,58.4050204427242,11102.15
29/07/2020,55.5949342672523,11202.85
28/07/2020,52.7165755029297,11300.55
27/07/2020,53.9615609264144,11131.8
24/07/2020,60.9891968446812,11194.15
23/07/2020,62.803496430194,11215.45
22/07/2020,67.8350129184612,11132.6
21/07/2020,65.2415773265941,11162.25
20/07/2020,66.4983845435426,11022.2
17/07/2020,62.8110729581915,10901.7
16/07/2020,55.9503744211825,10739.95
15/07/2020,59.0005593559517,10618.2
14/07/2020,64.4814326371926,10607.35
13/07/2020,70.1205155545199,10802.7
10/07/2020,77.1973918272966,10768.05
09/07/2020,76.8460217855491,10813.45
08/07/2020,71.9628027102105,10705.75
07/07/2020,72.4016366264528,10799.65
06/07/2020,71.1661360689933,10763.65
03/07/2020,68.8910125345194,10607.35
03/07/2020,69.2997986005573,10607.35
02/07/2020,65.6210314077935,10551.7
01/07/2020,59.8686232737553,10430.05
30/06/2020,56.5640271996821,10302.1
29/06/2020,55.3813511324302,10312.4
26/06/2020,56.8722215061553,10383
25/06/2020,57.8121680951897,10288.9
24/06/2020,61.4964850753803,10305.3
23/06/2020,68.5683058268616,10471
22/06/2020,70.266605635155,10311.2
19/06/2020,65.7950594464175,10244.4
18/06/2020,58.411520397553,10091.65
17/06/2020,55.4354507577728,9881.15
16/06/2020,57.6059947185203,9914
15/06/2020,68.5688380064982,9813.7
12/06/2020,70.9792179822339,9972.9
11/06/2020,74.5127807755801,9902
10/06/2020,78.7341371919019,10116.15
09/06/2020,78.2296642191795,10046.65
08/06/2020,85.6368815604482,10167.45
05/06/2020,87.3627772956338,10142.15
04/06/2020,84.9889028085885,10029.1
03/06/2020,83.0769815560281,10061.55
02/06/2020,80.9736362877741,9979.1
01/06/2020,78.6293670341424,9826.15
29/05/2020,76.1790393980339,9580.3
28/05/2020,74.2263503469181,9490.1
27/05/2020,71.9517256171927,9314.95
26/05/2020,68.3603083526187,9029.05
22/05/2020,57.8718027822267,9039.25
21/05/2020,61.0344569733144,9106.25
20/05/2020,69.2241168709612,9066.55
19/05/2020,66.8205130881131,8879.1
18/05/2020,59.2452818434469,8823.25
15/05/2020,62.2950058143832,9136.85
14/05/2020,64.4353609095961,9142.75
13/05/2020,65.2827213226717,9383.55
12/05/2020,75.5707877438636,9196.55
11/05/2020,67.5985523329979,9239.2
08/05/2020,59.3408601899112,9251.5
07/05/2020,58.5021601332453,9199.05
06/05/2020,66.6987641838697,9270.9
05/05/2020,64.3985790554549,9205.6
04/05/2020,63.423757000676,9293.5
30/04/2020,71.0746855984034,9859.9
29/04/2020,68.5174355606713,9553.35
28/04/2020,68.3986899375006,9380.9
27/04/2020,71.9238646821149,9282.3
24/04/2020,60.8712624857748,9154.4
23/04/2020,64.4653328811464,9313.9
22/04/2020,62.0889396202757,9187.3
21/04/2020,59.821656798622,8981.45
20/04/2020,58.2993194878408,9261.85
17/04/2020,57.0579286240792,9266.75
16/04/2020,55.4570113507078,8992.8
15/04/2020,50.1185871891091,8925.3
13/04/2020,54.4714896928379,8993.85
09/04/2020,52.5883904756626,9111.9
08/04/2020,50.4086933754765,8748.75
07/04/2020,47.6480102567293,8792.2
03/04/2020,37.7329334289768,8083.8
01/04/2020,33.6982629940325,8253.8
31/03/2020,35.370079000706,8597.75
30/03/2020,31.4375995490754,8281.1
27/03/2020,34.6944088447832,8660.25
26/03/2020,32.7511168528289,8641.45
25/03/2020,24.4417312444176,8317.85
24/03/2020,30.2967174205397,7801.05
23/03/2020,27.5756761517471,7610.25
20/03/2020,20.5844801683506,8745.45
19/03/2020,27.5811942792921,8263.45
18/03/2020,29.552521921955,8468.8
17/03/2020,27.4623549153812,8967.05
16/03/2020,29.633057570804,9197.4
13/03/2020,19.1413222551606,9955.2
12/03/2020,15.0815763181949,9590.15
11/03/2020,15.8323816395724,10458.4
09/03/2020,13.7780100946645,10451.45
06/03/2020,12.3573912616837,10989.45
05/03/2020,19.1356879557071,11269
04/03/2020,21.0686904214653,11251
03/03/2020,19.3516650474388,11303.3
02/03/2020,16.6759072845633,11132.75
28/02/2020,19.5589386117329,11201.75
27/02/2020,20.2924795894906,11633.3
26/02/2020,21.5185159910726,11678.5
25/02/2020,22.1250625102191,11797.9
24/02/2020,25.240162181477,11829.4
20/02/2020,39.7137860405717,12080.85
19/02/2020,31.1753895680818,12125.9
18/02/2020,24.8016012874264,11992.5
17/02/2020,30.37728756616,12045.8
14/02/2020,40.327369898304,12113.45
13/02/2020,42.9056782754391,12174.65
12/02/2020,38.7441085848304,12201.2
11/02/2020,34.0639776814526,12107.9
10/02/2020,36.5441089582989,12031.5
07/02/2020,42.1048738997239,12098.35
06/02/2020,39.5813504729757,12137.95
05/02/2020,30.6372218790713,12089.15
04/02/2020,19.9200823349181,11979.65
03/02/2020,20.9624237516346,11707.9
01/02/2020,16,11707.9
31/01/2020,23.5094075294452,11962.1
30/01/2020,24.5207103312901,12035.8
29/01/2020,23.6410977325155,12129.5
28/01/2020,21.0459319220028,12055.8
27/01/2020,21.0787695308208,12119
24/01/2020,48.0706247461462,12248.25
23/01/2020,48.0291630386376,12180.35
22/01/2020,50.8262949527661,12106.9
21/01/2020,59.1170218933531,12169.85
20/01/2020,58.4470946081957,12224.55
17/01/2020,56.6104691313355,12352.35
16/01/2020,59.691614886612,12355.5
15/01/2020,61.7789254894065,12343.3
14/01/2020,60.4258832869402,12362.3
13/01/2020,52.4065565698614,12329.55
10/01/2020,50.9954039356256,12256.8
09/01/2020,45.1126190013018,12215.9
08/01/2020,47.8513286307342,12025.35
07/01/2020,38.7449841217129,12052.95
06/01/2020,35.4671817061049,11993.05
03/01/2020,46.832759923716,12226.65
02/01/2020,48.0256966352889,12282.2
01/01/2020,46.3930903069333,12182.5
31/12/2019,51.1302594680196,12168.45
30/12/2019,51.4058758537012,12255.85
27/12/2019,51.9064323128433,12245.8
26/12/2019,54.8005476422314,12126.55
24/12/2019,59.9239312975566,12214.55
23/12/2019,62.2704390209235,12262.75
20/12/2019,68.0064252241522,12271.8
19/12/2019,62.7078893170302,12259.7
18/12/2019,60.5205248814116,12221.65
17/12/2019,57.9134015259659,12165
16/12/2019,56.9529667451399,12053.95
13/12/2019,62.7191834107639,12086.7
12/12/2019,52.8796750659088,11971.8
11/12/2019,49.7508899299648,11910.15
10/12/2019,53.7453653568882,11856.8
09/12/2019,54.2753759153025,11937.5
06/12/2019,55.9700871892085,11921.5
05/12/2019,67.1574194900715,12018.4
04/12/2019,77.1593750724093,12043.2
03/12/2019,60.3124514466916,11994.2
02/12/2019,80.2326227782923,12040.75
29/11/2019,69.2863170613774,12056.05
28/11/2019,68.7701603240514,12151.15
27/11/2019,59.481548866608,12100.7
26/11/2019,51.4429220341331,12037.7
25/11/2019,56.4500449700518,12073.75
22/11/2019,51.1293322548315,11914.4
21/11/2019,57.7541314112883,11968.4
20/11/2019,64.9197696109083,11999.1
19/11/2019,63.1760577939669,11940.1
18/11/2019,64.6725561399126,11884.5
15/11/2019,64.7721125821315,11895.45
14/11/2019,54.4316622387053,11872.1
13/11/2019,62.3113669647508,11840.45
11/11/2019,74.0485402258991,11913.45
08/11/2019,75.760759999026,11908.15
07/11/2019,76.0663660096848,12012.05
06/11/2019,74.9185808779685,11966.05
05/11/2019,75.4412664097696,11917.2
04/11/2019,74.1145261022506,11941.3
01/11/2019,77.5846711738673,11890.6
31/10/2019,71.3315391828754,11877.45
30/10/2019,70.4116764479752,11844.1
29/10/2019,75.4347790944487,11786.85
27/10/2019,77.67,11786.85
25/10/2019,78.1289256550416,11583.9
24/10/2019,66.1053067113829,11582.6
23/10/2019,69.7572315800481,11604.1
22/10/2019,74.5909445193162,11588.35
18/10/2019,75.4843206097938,11661.85
17/10/2019,70.9705756071414,11586.35
16/10/2019,67.5248939448053,11464
15/10/2019,63.9858653120637,11428.3
14/10/2019,57.1363360632122,11341.15
11/10/2019,55.5119658448082,11305.05
10/10/2019,57.3831250322105,11234.55
09/10/2019,57.5855951554909,11313.3
07/10/2019,57.2693101042319,11126.4
04/10/2019,58.6097087706906,11174.75
03/10/2019,64.5631902466223,11314
01/10/2019,70.2425074413893,11359.9
30/09/2019,74.9399493909591,11474.45
27/09/2019,75.0300124064792,11512.4
26/09/2019,77.5183130741929,11571.2
25/09/2019,74.7884793620177,11440.2
24/09/2019,77.5873122381832,11588.2
23/09/2019,69.762937956071,11600.2
20/09/2019,66.2867300811807,11274.2
19/09/2019,61.1058908529673,10704.8
18/09/2019,59.1205600195131,10840.65
17/09/2019,56.2183026360701,10817.6
16/09/2019,60.4692327802349,11003.5
13/09/2019,72.136728143408,11075.9
12/09/2019,59.1999484021131,10982.8
11/09/2019,66.0476078599193,11035.7
09/09/2019,62.5082226096449,11003.05
06/09/2019,58.7861443050248,10946.2
05/09/2019,51.2754629537432,10847.9
04/09/2019,46.4085437587314,10844.65
03/09/2019,42.1789204457438,10797.9
30/08/2019,53.2789506567399,11023.25
29/08/2019,48.6509450300835,10948.3
28/08/2019,51.1756444301746,11046.1
27/08/2019,52.9141864222296,11105.35
26/08/2019,54.7480335785436,11057.85
23/08/2019,57.925522688258,10829.35
22/08/2019,34.4960485442324,10741.35
21/08/2019,34.8781193638808,10918.7
20/08/2019,34.7135176889291,11017
19/08/2019,34.2789806324234,11053.9
16/08/2019,41.9587066150404,11047.8
14/08/2019,40.7438318344743,11029.4
13/08/2019,27.7699279349034,10925.85
09/08/2019,34.1861389700273,11109.65
08/08/2019,38.8243414429871,11032.45
07/08/2019,23.2246149836268,10931.45
06/08/2019,25.8179032756147,10948.25
05/08/2019,23.1722603020168,10862.6
02/08/2019,21.331159274312,10997.35
01/08/2019,23.5744330433784,10980
31/07/2019,21.8205544572337,11118
30/07/2019,13.9820707834502,11085.4
29/07/2019,15.8919216493643,11189.2
26/07/2019,22.6061276396378,11284.3
25/07/2019,16.1809449408123,11252.15
24/07/2019,15.937734543874,11271.3
23/07/2019,23.1886282203199,11331.05
22/07/2019,24.9129682240476,11346.2
19/07/2019,18.042104535137,11419.25
18/07/2019,19.0023109576234,11596.9
17/07/2019,27.1431040287975,11687.5
16/07/2019,28.8057284243033,11662.6
15/07/2019,27.3666603025255,11588.35
12/07/2019,30.7533953814961,11552.5
11/07/2019,28.60649207484,11582.9
10/07/2019,28.7349925768762,11498.9
09/07/2019,33.1525834226924,11555.9
08/07/2019,40.7804753989981,11558.6
05/07/2019,49.7834113144417,11811.15
04/07/2019,56.4950023461022,11946.75
03/07/2019,47.3938855349185,11916.75
02/07/2019,53.41,11910.3
01/07/2019,49.6350525830046,11865.6
28/06/2019,41.1637979950751,11788.85
27/06/2019,42.8810860701898,11841.55
26/06/2019,44.8623575712233,11847.55
25/06/2019,44.1943446819516,11796.45
24/06/2019,43.3540897869136,11699.65
21/06/2019,47.7809957580152,11724.1
20/06/2019,44.3833431880282,11831.75
19/06/2019,36.1432006558483,11691.45
18/06/2019,41.5985677999818,11691.5
17/06/2019,43.9339055642063,11672.15
14/06/2019,41.8593111600829,11823.3
13/06/2019,52.6418831114115,11914.05
12/06/2019,54.3120680681733,11906.2
11/06/2019,55.4988095943717,11965.6
10/06/2019,47.4042905807913,11922.7
07/06/2019,46.8354920167429,11870.65
06/06/2019,54.6850297079747,11843.75
04/06/2019,65.9181487972968,12021.65
03/06/2019,69.4098443272265,12088.55
31/05/2019,60.2286729416037,11922.8
30/05/2019,56.6591330040965,11945.9
29/05/2019,54.4737523826729,11861.1
28/05/2019,57.8386793240004,11928.75
27/05/2019,58.2471082421055,11924.75
24/05/2019,51.5459813163785,11844.1
23/05/2019,41.7437535289574,11657.05
22/05/2019,35.6722286429379,11737.9
21/05/2019,41.0784073853038,11709.1
20/05/2019,33.2545186707366,11828.25
17/05/2019,20.0513239040865,11407.15
16/05/2019,18.471230119829,11257.1
15/05/2019,18.0857533747728,11157
14/05/2019,23.2276105290383,11222.05
13/05/2019,18.7398942350199,11148.2
10/05/2019,17.2084611196439,11278.9
09/05/2019,24.4147761988275,11301.8
08/05/2019,33.1713542519097,11359.45
07/05/2019,40.3949193093144,11497.9
06/05/2019,53.4295962421934,11598.25
03/05/2019,55.5964539765717,11712.25
02/05/2019,46.6696510996013,11724.75
30/04/2019,51.249034946346,11748.15
26/04/2019,59.2758122999132,11754.65
25/04/2019,46.2867725940315,11641.8
24/04/2019,47.7324295233612,11726.15
23/04/2019,39.4179513395047,11575.95
22/04/2019,39.5981774489838,11594.45
18/04/2019,44.7488393524651,11752.8
16/04/2019,49.0589546428046,11787.15
15/04/2019,49.4312887198627,11690.35
12/04/2019,49.0436302900169,11643.45
11/04/2019,43.1259759530566,11596.7
10/04/2019,48.074285534621,11584.3
09/04/2019,51.3266218050507,11671.95
08/04/2019,53.0749541261696,11604.5
05/04/2019,54.4356303539204,11665.95
04/04/2019,50.2283496732678,11598
03/04/2019,48.2092780154776,11643.95
02/04/2019,63.2360669984863,11713.2
01/04/2019,61.4123282464845,11669.15
29/03/2019,67.1901783578976,11623.9
28/03/2019,70.9563171032489,11570
27/03/2019,65.4074806134857,11445.05
26/03/2019,71.5824075926349,11483.25
25/03/2019,67.6611921814943,11354.25
22/03/2019,68.2066660596655,11456.9
20/03/2019,73.358931549006,11521.05
19/03/2019,77.1052665780002,11532.4
18/03/2019,77.9173627978658,11462.2
15/03/2019,82.6549172300354,11426.85
14/03/2019,80.6259571082916,11343.25
13/03/2019,73.2122207755153,11341.7
12/03/2019,69.0650481341507,11301.2
11/03/2019,76.0609787211701,11168.05
08/03/2019,71.7450190855827,11035.4
07/03/2019,69.4821379200307,11058.2
06/03/2019,71.6143763698318,11053
05/03/2019,70.5303577041794,10987.45
01/03/2019,67.0588835934648,10863.5
28/02/2019,45.6689948476792,10792.5
27/02/2019,38.6635756684879,10806.65
26/02/2019,46.4981744671422,10835.3
25/02/2019,43.8288670046792,10880.1
22/02/2019,52.9166026745552,10791.65
21/02/2019,42.5720507001419,10789.85
20/02/2019,32.0241873935804,10735.45
19/02/2019,23.5134973208981,10604.35
18/02/2019,34.4300048323715,10640.95
15/02/2019,39.7653975170144,10724.4
14/02/2019,56.5198306205876,10746.05
13/02/2019,54.1194739838677,10793.65
12/02/2019,62.5653649347729,10831.4
11/02/2019,61.4430830008208,10888.8
08/02/2019,60.3435958293203,10943.6
07/02/2019,61.7994014929695,11069.4
06/02/2019,53.5889055181919,11062.45
05/02/2019,41.3364072853908,10934.35
04/02/2019,35.3617400125811,10912.25
01/02/2019,33.2975469030847,10893.65
31/01/2019,30.1711291797814,10830.95
30/01/2019,28.0290758099835,10651.8
29/01/2019,41.3482790550989,10652.2
28/01/2019,45.9022376207108,10661.55
25/01/2019,48.6562689811549,10780.55
24/01/2019,52.2354585749669,10849.8
23/01/2019,51.8740924510115,10831.5
22/01/2019,51.3524752342169,10922.75
21/01/2019,52.8986821572374,10961.85
18/01/2019,58.0011030618928,10906.95
17/01/2019,61.5526774140545,10905.2
16/01/2019,67.0658942873007,10890.3
15/01/2019,64.5939437832403,10886.8
14/01/2019,63.361557622451,10737.6
11/01/2019,63.4170521103566,10794.95
10/01/2019,65.6857820529412,10821.6
09/01/2019,70.2901802708415,10855.15
08/01/2019,73.358800133645,10802.15
07/01/2019,63.9262886545144,10771.8
04/01/2019,57.6125374014901,10727.35
03/01/2019,52.8698203010795,10672.25
02/01/2019,65.3745735374074,10792.5
01/01/2019,71.1924832699163,10910.1
31/12/2018,73.2928349106411,10862.55
28/12/2018,67.6918104294308,10859.9
27/12/2018,61.5722204749385,10779.8
26/12/2018,67.8477447333897,10729.85
24/12/2018,68.7790984885345,10663.5
21/12/2018,72.115477750111,10754
20/12/2018,73.2293705059333,10951.7
19/12/2018,69.5337291096829,10967.3
18/12/2018,73.5140246980743,10908.7
17/12/2018,77.0095948497015,10888.35
14/12/2018,74.3286505821584,10805.45
13/12/2018,71.0509768698619,10791.55
12/12/2018,73.0201997668824,10737.6
11/12/2018,70.2676232829447,10549.15
10/12/2018,48.6097622515758,10488.45
07/12/2018,64.580223157539,10693.7
06/12/2018,65.8043077184401,10601.15
05/12/2018,65.6852357186456,10782.9
04/12/2018,80.1384156512017,10869.5
03/12/2018,70.7548714664063,10883.75
30/11/2018,62.2611515242402,10876.75
29/11/2018,64.6937204538427,10858.7
28/11/2018,60.2432999668767,10728.85
27/11/2018,53.5887944725736,10685.6
26/11/2018,53.3822075605155,10628.6
22/11/2018,56.8098937894438,10526.75
21/11/2018,53.9567518345483,10600.05
20/11/2018,54.2673933789003,10656.2
19/11/2018,56.528202538818,10763.4
16/11/2018,52.9703742080361,10682.2
15/11/2018,49.1664856421571,10616.7
14/11/2018,49.7606661082691,10576.3
13/11/2018,43.70791657596,10582.5
12/11/2018,49.6035835733454,10482.2
09/11/2018,52.86,10601.5
07/11/2018,51.4072226856746,10601.5
06/11/2018,45.3110079204035,10530
05/11/2018,43.8230161532102,10524
02/11/2018,45.1944957171041,10553
01/11/2018,44.5139451517526,10380.45
31/10/2018,41.6581085193825,10386.6
30/10/2018,42.8361282748598,10198.4
29/10/2018,34.6159951670219,10250.85
26/10/2018,20.5542499297533,10030
25/10/2018,15.5819031199618,10124.9
24/10/2018,24.3888144989035,10224.75
23/10/2018,19.7195826230907,10146.8
22/10/2018,16.2616413918296,10245.25
19/10/2018,16.0583669013037,10303.55
17/10/2018,20.4642287985753,10453.05
16/10/2018,20.577853824615,10584.75
15/10/2018,22.3445436516522,10512.5
12/10/2018,27.5118557063638,10472.5
11/10/2018,19.7560799301566,10234.65
10/10/2018,16.6562182195322,10460.1
09/10/2018,15,10301.05
08/10/2018,15,10348.05
05/10/2018,20.4665014438904,10316.45
04/10/2018,20.8989591722134,10599.25
03/10/2018,24.6666635734547,10858.25
01/10/2018,33.9120280469676,11008.3
28/09/2018,21.0195250815914,10930.45
27/09/2018,19.298341145119,10977.55
26/09/2018,19.298341145119,11053.8
25/09/2018,16.6935207416843,11067.45
24/09/2018,18.4068690927897,10967.4
21/09/2018,19.2983275244935,11143.1
19/09/2018,18.9518245970957,11234.35
18/09/2018,22.0746689996997,11278.9
17/09/2018,34.997095035746,11377.75
14/09/2018,36.9549820985035,11515.2
12/09/2018,24.3293691860276,11369.9
11/09/2018,26.0477716083551,11287.5
10/09/2018,35.7650771751174,11438.1
07/09/2018,39.7167014192157,11589.1
06/09/2018,40.9247348964872,11536.9
05/09/2018,41.5005916809624,11476.95
04/09/2018,43.2142079720894,11520.3
03/09/2018,53.6895089825592,11582.35
31/08/2018,64.0998639540595,11680.5
30/08/2018,67.2339417284847,11676.8
29/08/2018,62.9508751936754,11691.9
28/08/2018,61.6110055622853,11738.5
27/08/2018,61.478993743008,11691.95
24/08/2018,57.8624497265216,11557.1
23/08/2018,57.1031919310512,11582.75
21/08/2018,57.0890416140478,11570.9
20/08/2018,56.7371672788166,11551.75
17/08/2018,60.3579328627189,11470.75
16/08/2018,54.9616788584668,11385.05
14/08/2018,56.2331221696063,11435.1
13/08/2018,55.5413408847397,11355.75
10/08/2018,64.3271477211005,11429.5
09/08/2018,74.3672742812634,11470.7
08/08/2018,78.834560652192,11450
07/08/2018,64.4870049508448,11389.45
06/08/2018,71.1390445874048,11387.1
03/08/2018,79.3311300062974,11360.8
02/08/2018,76.4415125086827,11244.7
01/08/2018,72.8423267781766,11346.2
31/07/2018,75.5221473300928,11356.5
30/07/2018,81.2758409292103,11319.55
27/07/2018,71.4801400295591,11278.35
26/07/2018,66.2493602906021,11167.3
25/07/2018,70.855943688731,11132
24/07/2018,73.0110508592713,11134.3
23/07/2018,65.9471617711332,11084.75
20/07/2018,58.2317654641722,11010.2
19/07/2018,55.5334217612219,10957.1
18/07/2018,63.0728064655867,10980.45
17/07/2018,61.6186421059436,11008.05
16/07/2018,59.0196102125266,10936.85
13/07/2018,68.6615333145991,11018.9
12/07/2018,70.9666225702,11023.2
11/07/2018,63.2475328915535,10948.3
10/07/2018,64.3544013407667,10947.25
09/07/2018,50.5648633728584,10852.9
06/07/2018,38.7564102015881,10772.65
05/07/2018,33.3134498569703,10749.75
04/07/2018,37.3163263269219,10769.9
03/07/2018,40.2358011097152,10699.9
02/07/2018,42.2053069145304,10657.3
29/06/2018,40.5495817899025,10714.3
28/06/2018,28.7880315569532,10589.1
27/06/2018,39.1562382998574,10671.4
26/06/2018,48.6482056297556,10769.15
25/06/2018,54.7274825885031,10762.45
22/06/2018,58.1478991408046,10821.85
21/06/2018,57.4615221281811,10741.1
20/06/2018,54.1919885937687,10772.05
19/06/2018,53.5346739083011,10710.45
18/06/2018,53.5151360696161,10799.85
15/06/2018,47.4623188367145,10817.7
